#TYPE System.Management.Automation.PSCustomObject
"Odds";"wallet";"Bet_base";"Bet_moonBase";"Bet_current";"Payout_base";"Payout_moonBase";"Payout_current";"Counter_now_win";"Counter_now_loss";"Counter_now_red";"Counter_now_green";"Counter_now_noyellow";"Counter_all_win";"Counter_all_loss";"Counter_all_red";"Counter_all_green";"Counter_all_yellow";"moonBetting";"placebet"
"7,16";"0,024186000000000013";"0,00002";"0,00024";"0,00002";"3";"10";"3";"2";"0";"0";"2";"1";"8";"16";"16";"15";"3";"False";"False"
"1,24";"0,024186000000000013";"0,00002";"0,00024";"0,00002";"3";"10";"3";"0";"0";"1";"0";"2";"8";"16";"17";"15";"3";"False";"True"
"1,31";"0,024166000000000014";"0,00002";"0,00024";"0,000052";"3";"10";"3";"0";"1";"2";"0";"3";"8";"17";"18";"15";"3";"False";"True"
"9,04";"0,024322000000000014";"0,00002";"0,00024";"0,00002";"3";"10";"3";"1";"0";"0";"1";"4";"9";"17";"18";"16";"3";"False";"True"
"3,24";"0,024382000000000015";"0,00002";"0,00024";"0,00002";"3";"10";"3";"2";"0";"0";"2";"5";"10";"17";"18";"17";"3";"False";"False"
"1,4";"0,024382000000000015";"0,00002";"0,00024";"0,00002";"3";"10";"3";"0";"0";"1";"0";"6";"10";"17";"19";"17";"3";"False";"True"
"5,56";"0,024442000000000016";"0,00002";"0,00024";"0,00002";"3";"10";"3";"1";"0";"0";"1";"7";"11";"17";"19";"18";"3";"False";"True"
"3,78";"0,024502000000000017";"0,00002";"0,00025";"0,00002";"3";"10";"3";"2";"0";"0";"2";"8";"12";"17";"19";"19";"3";"False";"False"
"1";"0,024502000000000017";"0,00002";"0,00025";"0,00002";"3";"10";"3";"0";"0";"1";"0";"9";"12";"17";"20";"19";"3";"False";"True"
"1,66";"0,024482000000000018";"0,00002";"0,00024";"0,000052";"3";"10";"3";"0";"1";"2";"0";"10";"12";"18";"21";"19";"3";"False";"True"
"1,41";"0,024430000000000018";"0,00002";"0,00024";"0,000125";"3";"10";"3";"0";"2";"3";"0";"11";"12";"19";"22";"19";"3";"False";"True"
"1,03";"0,024305000000000018";"0,00002";"0,00024";"0,000275";"3";"10";"3";"0";"3";"4";"0";"12";"12";"20";"23";"19";"3";"False";"True"
"3,57";"0,025130000000000017";"0,00003";"0,00025";"0,00003";"3";"10";"3";"1";"0";"0";"1";"13";"13";"20";"23";"20";"3";"False";"True"
"2,08";"0,025100000000000018";"0,00003";"0,00025";"0,000078";"3";"10";"3";"0";"1";"0";"2";"14";"13";"21";"23";"21";"3";"False";"True"
"7,53";"0,02533400000000002";"0,00003";"0,00025";"0,00003";"3";"10";"3";"1";"0";"0";"3";"15";"14";"21";"23";"22";"3";"False";"True"
"1,18";"0,02530400000000002";"0,00003";"0,00025";"0,000078";"3";"10";"3";"0";"1";"1";"0";"16";"14";"22";"24";"22";"3";"False";"True"
"1,01";"0,02522600000000002";"0,00003";"0,00025";"0,000187";"3";"10";"3";"0";"2";"2";"0";"17";"14";"23";"25";"22";"3";"False";"True"
"1,17";"0,02503900000000002";"0,00003";"0,00025";"0,000411";"3";"10";"3";"0";"3";"3";"0";"18";"14";"24";"26";"22";"3";"False";"True"
"2,33";"0,024628000000000018";"0,00002";"0,00025";"0,000822";"3";"10";"3";"0";"4";"0";"1";"19";"14";"25";"26";"23";"3";"False";"True"
"1,78";"0,023806000000000018";"0,00002";"0,00024";"0,001644";"3";"10";"3";"0";"5";"1";"0";"20";"14";"26";"27";"23";"3";"False";"True"
"1,69";"0,02216200000000002";"0,00002";"0,00022";"0,003288";"3";"10";"3";"0";"6";"2";"0";"21";"14";"27";"28";"23";"3";"False";"True"
"2,58";"0,01887400000000002";"0,00002";"0,00019";"0,006576";"3";"10";"3";"0";"7";"0";"1";"22";"14";"28";"28";"24";"3";"False";"True"
"28,12";"0,03860200000000002";"0,00004";"0,00039";"0,00004";"3";"10";"3";"1";"0";"0";"2";"0";"15";"28";"28";"25";"4";"False";"True"
"2,81";"0,03856200000000002";"0,00004";"0,00039";"0,000104";"3";"10";"3";"0";"1";"0";"3";"1";"15";"29";"28";"26";"4";"False";"True"
"1,16";"0,03845800000000002";"0,00004";"0,00038";"0,00025";"3";"10";"3";"0";"2";"1";"0";"2";"15";"30";"29";"26";"4";"False";"True"
"12,11";"0,03920800000000002";"0,00004";"0,00039";"0,00004";"3";"10";"3";"1";"0";"0";"1";"0";"16";"30";"29";"27";"5";"False";"True"
"6,55";"0,03932800000000002";"0,00004";"0,00039";"0,00004";"3";"10";"3";"2";"0";"0";"2";"1";"17";"30";"29";"28";"5";"False";"False"
"1,91";"0,03932800000000002";"0,00004";"0,00039";"0,00004";"3";"10";"3";"0";"0";"1";"0";"2";"17";"30";"30";"28";"5";"False";"True"
"1,36";"0,039288000000000024";"0,00004";"0,00039";"0,000104";"3";"10";"3";"0";"1";"2";"0";"3";"17";"31";"31";"28";"5";"False";"True"
"1,12";"0,039184000000000024";"0,00004";"0,00039";"0,00025";"3";"10";"3";"0";"2";"3";"0";"4";"17";"32";"32";"28";"5";"False";"True"
"17,34";"0,039934000000000025";"0,00004";"0,0004";"0,00004";"3";"10";"3";"1";"0";"0";"1";"0";"18";"32";"32";"29";"6";"False";"True"
"2,19";"0,03989400000000003";"0,00004";"0,0004";"0,000104";"3";"10";"3";"0";"1";"0";"2";"1";"18";"33";"32";"30";"6";"False";"True"
"1,7";"0,03979000000000003";"0,00004";"0,0004";"0,00025";"3";"10";"3";"0";"2";"1";"0";"2";"18";"34";"33";"30";"6";"False";"True"
"2,47";"0,039540000000000027";"0,00004";"0,0004";"0,00055";"3";"10";"3";"0";"3";"0";"1";"3";"18";"35";"33";"31";"6";"False";"True"
"2,96";"0,038990000000000025";"0,00004";"0,00039";"0,0011";"3";"10";"3";"0";"4";"0";"2";"4";"18";"36";"33";"32";"6";"False";"True"
"22,79";"0,04229000000000002";"0,00004";"0,00042";"0,00004";"3";"10";"3";"1";"0";"0";"3";"0";"19";"36";"33";"33";"7";"False";"True"
"7,98";"0,042410000000000024";"0,00004";"0,00042";"0,00004";"3";"10";"3";"2";"0";"0";"4";"1";"20";"36";"33";"34";"7";"False";"False"
"11,34";"0,042410000000000024";"0,00004";"0,00042";"0,00004";"3";"10";"3";"0";"0";"0";"5";"0";"20";"36";"33";"35";"8";"False";"False"
"1,02";"0,042410000000000024";"0,00004";"0,00042";"0,00004";"3";"10";"3";"0";"0";"1";"0";"1";"20";"36";"34";"35";"8";"False";"True"
"1";"0,042370000000000026";"0,00004";"0,00042";"0,000104";"3";"10";"3";"0";"1";"2";"0";"2";"20";"37";"35";"35";"8";"False";"True"
"1,09";"0,042266000000000026";"0,00004";"0,00042";"0,00025";"3";"10";"3";"0";"2";"3";"0";"3";"20";"38";"36";"35";"8";"False";"True"
"1,83";"0,042016000000000026";"0,00004";"0,00042";"0,00055";"3";"10";"3";"0";"3";"4";"0";"4";"20";"39";"37";"35";"8";"False";"True"
"2,25";"0,041466000000000024";"0,00004";"0,00041";"0,0011";"3";"10";"3";"0";"4";"0";"1";"5";"20";"40";"37";"36";"8";"False";"True"
"17,58";"0,04476600000000002";"0,00004";"0,00045";"0,00004";"3";"10";"3";"1";"0";"0";"2";"0";"21";"40";"37";"37";"9";"False";"True"
"1,28";"0,04472600000000002";"0,00004";"0,00045";"0,000104";"3";"10";"3";"0";"1";"1";"0";"1";"21";"41";"38";"37";"9";"False";"True"
"43,55";"0,04503800000000002";"0,00005";"0,00045";"0,00005";"3";"10";"3";"1";"0";"0";"1";"0";"22";"41";"38";"38";"10";"False";"True"
"1,22";"0,04498800000000002";"0,00004";"0,00045";"0,00013";"3";"10";"3";"0";"1";"1";"0";"1";"22";"42";"39";"38";"10";"False";"True"
"1,42";"0,04485800000000002";"0,00004";"0,00045";"0,000312";"3";"10";"3";"0";"2";"2";"0";"2";"22";"43";"40";"38";"10";"False";"True"
"1,4";"0,04454600000000002";"0,00004";"0,00045";"0,000686";"3";"10";"3";"0";"3";"3";"0";"3";"22";"44";"41";"38";"10";"False";"True"
"1,63";"0,043860000000000024";"0,00004";"0,00044";"0,001372";"3";"10";"3";"0";"4";"4";"0";"4";"22";"45";"42";"38";"10";"False";"True"
"2,58";"0,042488000000000026";"0,00004";"0,00042";"0,002744";"3";"10";"3";"0";"5";"0";"1";"5";"22";"46";"42";"39";"10";"False";"True"
"1,32";"0,03974400000000003";"0,00004";"0,0004";"0,005488";"3";"10";"3";"0";"6";"1";"0";"6";"22";"47";"43";"39";"10";"False";"True"
"31,36";"0,05620800000000003";"0,00006";"0,00056";"0,00006";"3";"10";"3";"1";"0";"0";"1";"0";"23";"47";"43";"40";"11";"False";"True"
"1,8";"0,05614800000000003";"0,00006";"0,00056";"0,000156";"3";"10";"3";"0";"1";"1";"0";"1";"23";"48";"44";"40";"11";"False";"True"
"1,07";"0,05599200000000003";"0,00006";"0,00056";"0,000374";"3";"10";"3";"0";"2";"2";"0";"2";"23";"49";"45";"40";"11";"False";"True"
"3,02";"0,057114000000000026";"0,00006";"0,00057";"0,00006";"3";"10";"3";"1";"0";"0";"1";"3";"24";"49";"45";"41";"11";"False";"True"
"2,23";"0,05705400000000003";"0,00006";"0,00057";"0,000156";"3";"10";"3";"0";"1";"0";"2";"4";"24";"50";"45";"42";"11";"False";"True"
"9,39";"0,05752200000000003";"0,00006";"0,00058";"0,00006";"3";"10";"3";"1";"0";"0";"3";"5";"25";"50";"45";"43";"11";"False";"True"
"1,54";"0,057462000000000034";"0,00006";"0,00057";"0,000156";"3";"10";"3";"0";"1";"1";"0";"6";"25";"51";"46";"43";"11";"False";"True"
"1,24";"0,05730600000000003";"0,00006";"0,00057";"0,000374";"3";"10";"3";"0";"2";"2";"0";"7";"25";"52";"47";"43";"11";"False";"True"
"3,13";"0,05842800000000003";"0,00006";"0,00058";"0,00006";"3";"10";"3";"1";"0";"0";"1";"8";"26";"52";"47";"44";"11";"False";"True"
"4,1";"0,05860800000000003";"0,00006";"0,00059";"0,00006";"3";"10";"3";"2";"0";"0";"2";"9";"27";"52";"47";"45";"11";"False";"False"
"1,12";"0,05860800000000003";"0,00006";"0,00059";"0,00006";"3";"10";"3";"0";"0";"1";"0";"10";"27";"52";"48";"45";"11";"False";"True"
"1,06";"0,05854800000000003";"0,00006";"0,00059";"0,000156";"3";"10";"3";"0";"1";"2";"0";"11";"27";"53";"49";"45";"11";"False";"True"
"1,56";"0,05839200000000003";"0,00006";"0,00058";"0,000374";"3";"10";"3";"0";"2";"3";"0";"12";"27";"54";"50";"45";"11";"False";"True"
"1,85";"0,05801800000000003";"0,00006";"0,00058";"0,000823";"3";"10";"3";"0";"3";"4";"0";"13";"27";"55";"51";"45";"11";"False";"True"
"1,16";"0,05719500000000003";"0,00006";"0,00057";"0,001646";"3";"10";"3";"0";"4";"5";"0";"14";"27";"56";"52";"45";"11";"False";"True"
"1,92";"0,05554900000000003";"0,00006";"0,00056";"0,003292";"3";"10";"3";"0";"5";"6";"0";"15";"27";"57";"53";"45";"11";"False";"True"
"1,26";"0,052257000000000026";"0,00005";"0,00052";"0,006584";"3";"10";"3";"0";"6";"7";"0";"16";"27";"58";"54";"45";"11";"False";"True"
"8,45";"0,07200900000000002";"0,00007";"0,00072";"0,00007";"3";"10";"3";"1";"0";"0";"1";"17";"28";"58";"54";"46";"11";"False";"True"
"82,88";"0,07221900000000002";"0,00007";"0,00072";"0,00007";"3";"10";"3";"2";"0";"0";"2";"0";"29";"58";"54";"47";"12";"False";"False"
"2,41";"0,07221900000000002";"0,00007";"0,00072";"0,00007";"3";"10";"3";"0";"0";"0";"3";"1";"29";"58";"54";"48";"12";"False";"False"
"3,15";"0,07221900000000002";"0,00007";"0,00072";"0,00007";"3";"10";"3";"0";"0";"0";"4";"2";"29";"58";"54";"49";"12";"False";"False"
"1,87";"0,07221900000000002";"0,00007";"0,00072";"0,00007";"3";"10";"3";"0";"0";"1";"0";"3";"29";"58";"55";"49";"12";"False";"True"
"2,18";"0,07214900000000002";"0,00007";"0,00072";"0,000182";"3";"10";"3";"0";"1";"0";"1";"4";"29";"59";"55";"50";"12";"False";"True"
"5,05";"0,07269500000000002";"0,00007";"0,00073";"0,00007";"3";"10";"3";"1";"0";"0";"2";"5";"30";"59";"55";"51";"12";"False";"True"
"1,77";"0,07262500000000002";"0,00007";"0,00073";"0,000182";"3";"10";"3";"0";"1";"1";"0";"6";"30";"60";"56";"51";"12";"False";"True"
"2,71";"0,07244300000000002";"0,00007";"0,00072";"0,000437";"3";"10";"3";"0";"2";"0";"1";"7";"30";"61";"56";"52";"12";"False";"True"
"1,19";"0,07200600000000001";"0,00007";"0,00072";"0,000961";"3";"10";"3";"0";"3";"1";"0";"8";"30";"62";"57";"52";"12";"False";"True"
"1,45";"0,07104500000000001";"0,00007";"0,00071";"0,001922";"3";"10";"3";"0";"4";"2";"0";"9";"30";"63";"58";"52";"12";"False";"True"
"1,38";"0,06912300000000002";"0,00007";"0,00069";"0,003844";"3";"10";"3";"0";"5";"3";"0";"10";"30";"64";"59";"52";"12";"False";"True"
"1,13";"0,06527900000000002";"0,00007";"0,00065";"0,007688";"3";"10";"3";"0";"6";"4";"0";"11";"30";"65";"60";"52";"12";"False";"True"
"9,99";"0,08834300000000002";"0,00009";"0,00088";"0,00009";"3";"10";"3";"1";"0";"0";"1";"12";"31";"65";"60";"53";"12";"False";"True"
"1,08";"0,08825300000000001";"0,00009";"0,00088";"0,000234";"3";"10";"3";"0";"1";"1";"0";"13";"31";"66";"61";"53";"12";"False";"True"
"1,82";"0,08801900000000001";"0,00009";"0,00088";"0,000562";"3";"10";"3";"0";"2";"2";"0";"14";"31";"67";"62";"53";"12";"False";"True"
"13,34";"0,08970500000000001";"0,00009";"0,0009";"0,00009";"3";"10";"3";"1";"0";"0";"1";"0";"32";"67";"62";"54";"13";"False";"True"
"1,99";"0,089615";"0,00009";"0,0009";"0,000234";"3";"10";"3";"0";"1";"1";"0";"1";"32";"68";"63";"54";"13";"False";"True"
"1,69";"0,089381";"0,00009";"0,00089";"0,000562";"3";"10";"3";"0";"2";"2";"0";"2";"32";"69";"64";"54";"13";"False";"True"
"16,97";"0,09106700000000001";"0,00009";"0,00091";"0,00009";"3";"10";"3";"1";"0";"0";"1";"0";"33";"69";"64";"55";"14";"False";"True"
"1";"0,090977";"0,00009";"0,00091";"0,000234";"3";"10";"3";"0";"1";"1";"0";"1";"33";"70";"65";"55";"14";"False";"True"
"2,36";"0,090743";"0,00009";"0,00091";"0,000562";"3";"10";"3";"0";"2";"0";"1";"2";"33";"71";"65";"56";"14";"False";"True"
"1,87";"0,09018100000000001";"0,00009";"0,0009";"0,001236";"3";"10";"3";"0";"3";"1";"0";"3";"33";"72";"66";"56";"14";"False";"True"
"1,39";"0,08894500000000001";"0,00009";"0,00089";"0,002472";"3";"10";"3";"0";"4";"2";"0";"4";"33";"73";"67";"56";"14";"False";"True"
"1,07";"0,08647300000000001";"0,00009";"0,00086";"0,004944";"3";"10";"3";"0";"5";"3";"0";"5";"33";"74";"68";"56";"14";"False";"True"
"2,2";"0,081529";"0,00008";"0,00082";"0,009888";"3";"10";"3";"0";"6";"0";"1";"6";"33";"75";"68";"57";"14";"False";"True"
"1,26";"0,07164100000000001";"0,00007";"0,00072";"0,019776";"3";"10";"3";"0";"7";"1";"0";"7";"33";"76";"69";"57";"14";"False";"True"
"1,19";"0,05186500000000001";"0,00005";"0,00052";"0,00005";"3";"10";"3";"0";"8";"2";"0";"8";"33";"77";"70";"57";"14";"False";"False"
"2,32";"0,05186500000000001";"0,00005";"0,00052";"0,00005";"3";"10";"3";"0";"0";"0";"1";"9";"33";"77";"70";"58";"14";"False";"False"
"4,15";"0,05186500000000001";"0,00005";"0,00052";"0,00005";"3";"10";"3";"0";"0";"0";"2";"10";"33";"77";"70";"59";"14";"False";"False"
"13,18";"0,05186500000000001";"0,00005";"0,00052";"0,00005";"3";"10";"3";"0";"0";"0";"3";"0";"33";"77";"70";"60";"15";"False";"False"
"1,43";"0,05186500000000001";"0,00005";"0,00052";"0,00005";"3";"10";"3";"0";"0";"1";"0";"1";"33";"77";"71";"60";"15";"False";"True"
"1,05";"0,05181500000000001";"0,00005";"0,00052";"0,00013";"3";"10";"3";"0";"1";"2";"0";"2";"33";"78";"72";"60";"15";"False";"True"
"1,4";"0,05168500000000001";"0,00005";"0,00052";"0,000312";"3";"10";"3";"0";"2";"3";"0";"3";"33";"79";"73";"60";"15";"False";"True"
"3,8";"0,05262100000000001";"0,00005";"0,00053";"0,00005";"3";"10";"3";"1";"0";"0";"1";"4";"34";"79";"73";"61";"15";"False";"True"
"1,03";"0,05257100000000001";"0,00005";"0,00053";"0,00013";"3";"10";"3";"0";"1";"1";"0";"5";"34";"80";"74";"61";"15";"False";"True"
"3,75";"0,05296100000000001";"0,00005";"0,00053";"0,00005";"3";"10";"3";"1";"0";"0";"1";"6";"35";"80";"74";"62";"15";"False";"True"
"13,5";"0,053111000000000005";"0,00005";"0,00053";"0,00005";"3";"10";"3";"2";"0";"0";"2";"0";"36";"80";"74";"63";"16";"False";"False"
"7,7";"0,053111000000000005";"0,00005";"0,00053";"0,00005";"3";"10";"3";"0";"0";"0";"3";"1";"36";"80";"74";"64";"16";"False";"False"
"1,93";"0,053111000000000005";"0,00005";"0,00053";"0,00005";"3";"10";"3";"0";"0";"1";"0";"2";"36";"80";"75";"64";"16";"False";"True"
"2,11";"0,053061000000000004";"0,00005";"0,00053";"0,00013";"3";"10";"3";"0";"1";"0";"1";"3";"36";"81";"75";"65";"16";"False";"True"
"4,05";"0,053451000000000005";"0,00005";"0,00053";"0,00005";"3";"10";"3";"1";"0";"0";"2";"4";"37";"81";"75";"66";"16";"False";"True"
"1,07";"0,053401000000000004";"0,00005";"0,00053";"0,00013";"3";"10";"3";"0";"1";"1";"0";"5";"37";"82";"76";"66";"16";"False";"True"
"2,3";"0,053271000000000006";"0,00005";"0,00053";"0,000312";"3";"10";"3";"0";"2";"0";"1";"6";"37";"83";"76";"67";"16";"False";"True"
"1,01";"0,052959000000000006";"0,00005";"0,00053";"0,000686";"3";"10";"3";"0";"3";"1";"0";"7";"37";"84";"77";"67";"16";"False";"True"
"1,14";"0,05227300000000001";"0,00005";"0,00052";"0,001372";"3";"10";"3";"0";"4";"2";"0";"8";"37";"85";"78";"67";"16";"False";"True"
"1,95";"0,05090100000000001";"0,00005";"0,00051";"0,002744";"3";"10";"3";"0";"5";"3";"0";"9";"37";"86";"79";"67";"16";"False";"True"
"1,27";"0,048157000000000005";"0,00005";"0,00048";"0,005488";"3";"10";"3";"0";"6";"4";"0";"10";"37";"87";"80";"67";"16";"False";"True"
"4,96";"0,06462100000000001";"0,00006";"0,00065";"0,00006";"3";"10";"3";"1";"0";"0";"1";"11";"38";"87";"80";"68";"16";"False";"True"
"2,56";"0,06456100000000001";"0,00006";"0,00065";"0,000156";"3";"10";"3";"0";"1";"0";"2";"12";"38";"88";"80";"69";"16";"False";"True"
"1,72";"0,064405";"0,00006";"0,00064";"0,000374";"3";"10";"3";"0";"2";"1";"0";"13";"38";"89";"81";"69";"16";"False";"True"
"6,61";"0,065527";"0,00007";"0,00066";"0,00007";"3";"10";"3";"1";"0";"0";"1";"14";"39";"89";"81";"70";"16";"False";"True"
"2,19";"0,065457";"0,00007";"0,00065";"0,000182";"3";"10";"3";"0";"1";"0";"2";"15";"39";"90";"81";"71";"16";"False";"True"
"1,56";"0,065275";"0,00007";"0,00065";"0,000437";"3";"10";"3";"0";"2";"1";"0";"16";"39";"91";"82";"71";"16";"False";"True"
"1,59";"0,06483799999999999";"0,00006";"0,00065";"0,000961";"3";"10";"3";"0";"3";"2";"0";"17";"39";"92";"83";"71";"16";"False";"True"
"11,01";"0,06772099999999999";"0,00007";"0,00068";"0,00007";"3";"10";"3";"1";"0";"0";"1";"0";"40";"92";"83";"72";"17";"False";"True"
"1,48";"0,06765099999999999";"0,00007";"0,00068";"0,000182";"3";"10";"3";"0";"1";"1";"0";"1";"40";"93";"84";"72";"17";"False";"True"
"1,02";"0,06746899999999999";"0,00007";"0,00067";"0,000437";"3";"10";"3";"0";"2";"2";"0";"2";"40";"94";"85";"72";"17";"False";"True"
"1,11";"0,06703199999999998";"0,00007";"0,00067";"0,000961";"3";"10";"3";"0";"3";"3";"0";"3";"40";"95";"86";"72";"17";"False";"True"
"1";"0,06607099999999998";"0,00007";"0,00066";"0,001922";"3";"10";"3";"0";"4";"4";"0";"4";"40";"96";"87";"72";"17";"False";"True"
"1,25";"0,06414899999999998";"0,00006";"0,00064";"0,003844";"3";"10";"3";"0";"5";"5";"0";"5";"40";"97";"88";"72";"17";"False";"True"
"2,01";"0,060304999999999984";"0,00006";"0,0006";"0,007688";"3";"10";"3";"0";"6";"0";"1";"6";"40";"98";"88";"73";"17";"False";"True"
"1,43";"0,05261699999999998";"0,00005";"0,00053";"0,015376";"3";"10";"3";"0";"7";"1";"0";"7";"40";"99";"89";"73";"17";"False";"True"
"2,53";"0,03724099999999998";"0,00004";"0,00037";"0,00004";"3";"10";"3";"0";"8";"0";"1";"8";"40";"100";"89";"74";"17";"False";"False"
"1,06";"0,03724099999999998";"0,00004";"0,00037";"0,00004";"3";"10";"3";"0";"0";"1";"0";"9";"40";"100";"90";"74";"17";"False";"True"
"1,13";"0,037200999999999984";"0,00004";"0,00037";"0,000104";"3";"10";"3";"0";"1";"2";"0";"10";"40";"101";"91";"74";"17";"False";"True"
"1,23";"0,037096999999999984";"0,00004";"0,00037";"0,00025";"3";"10";"3";"0";"2";"3";"0";"11";"40";"102";"92";"74";"17";"False";"True"
"1,97";"0,036846999999999984";"0,00004";"0,00037";"0,00055";"3";"10";"3";"0";"3";"4";"0";"12";"40";"103";"93";"74";"17";"False";"True"
"6,43";"0,03849699999999998";"0,00004";"0,00038";"0,00004";"3";"10";"3";"1";"0";"0";"1";"13";"41";"103";"93";"75";"17";"False";"True"
"1,14";"0,038456999999999984";"0,00004";"0,00038";"0,000104";"3";"10";"3";"0";"1";"1";"0";"14";"41";"104";"94";"75";"17";"False";"True"
"2,58";"0,038352999999999984";"0,00004";"0,00038";"0,00025";"3";"10";"3";"0";"2";"0";"1";"15";"41";"105";"94";"76";"17";"False";"True"
"3,11";"0,039102999999999985";"0,00004";"0,00039";"0,00004";"3";"10";"3";"1";"0";"0";"2";"16";"42";"105";"94";"77";"17";"False";"True"
"2,16";"0,03906299999999999";"0,00004";"0,00039";"0,000104";"3";"10";"3";"0";"1";"0";"3";"17";"42";"106";"94";"78";"17";"False";"True"
"1,25";"0,03895899999999999";"0,00004";"0,00039";"0,00025";"3";"10";"3";"0";"2";"1";"0";"18";"42";"107";"95";"78";"17";"False";"True"
