#TYPE System.Management.Automation.PSCustomObject
"Odds";"wallet";"Bet_base";"Bet_moonBase";"Bet_current";"Payout_base";"Payout_moonBase";"Payout_current";"Counter_now_win";"Counter_now_loss";"Counter_now_red";"Counter_now_green";"Counter_now_noyellow";"Counter_all_win";"Counter_all_loss";"Counter_all_red";"Counter_all_green";"Counter_all_yellow";"moonBetting";"placebet"
"2,62";"6553,941299999999";"6,554";"65,539";"14,4342";"3";"10";"3";"0";"1";"0";"1";"7";"31";"80";"97";"87";"18";"False";"True"
"1,13";"6539,507099999999";"6,54";"65,395";"31,7552";"3";"10";"3";"0";"2";"1";"0";"8";"31";"81";"98";"87";"18";"False";"True"
"5,34";"6634,772699999999";"6,635";"66,348";"6,635";"3";"10";"3";"1";"0";"0";"1";"9";"32";"81";"98";"88";"18";"False";"False"
"1,47";"6634,772699999999";"6,635";"66,348";"6,635";"3";"10";"3";"0";"0";"1";"0";"10";"32";"81";"99";"88";"18";"False";"True"
"1,18";"6628,137699999998";"6,628";"66,281";"14,597";"3";"10";"3";"0";"1";"2";"0";"11";"32";"82";"100";"88";"18";"False";"True"
"2,87";"6613,540699999999";"6,614";"66,135";"32,1134";"3";"10";"3";"0";"2";"0";"1";"12";"32";"83";"100";"89";"18";"False";"True"
"2,23";"6581,4272999999985";"6,581";"65,814";"70,6495";"3";"10";"3";"0";"3";"0";"2";"13";"32";"84";"100";"90";"18";"False";"True"
"1,43";"6510,777799999998";"6,511";"65,108";"155,4289";"3";"10";"3";"0";"4";"1";"0";"14";"32";"85";"101";"90";"18";"False";"True"
"2044,07";"6977,064499999998";"6,977";"69,771";"6,977";"3";"10";"3";"1";"0";"0";"1";"0";"33";"85";"101";"91";"19";"False";"False"
"1,4";"6977,064499999998";"6,977";"69,771";"6,977";"3";"10";"3";"0";"0";"1";"0";"1";"33";"85";"102";"91";"19";"False";"True"
"1,06";"6970,087499999998";"6,97";"69,701";"15,3494";"3";"10";"3";"0";"1";"2";"0";"2";"33";"86";"103";"91";"19";"False";"True"
"3,18";"7016,135699999998";"7,016";"70,161";"7,016";"3";"10";"3";"1";"0";"0";"1";"3";"34";"86";"103";"92";"19";"False";"False"
"1,35";"7016,135699999998";"7,016";"70,161";"7,016";"3";"10";"3";"0";"0";"1";"0";"4";"34";"86";"104";"92";"19";"False";"True"
"1,51";"7009,119699999998";"7,009";"70,091";"15,4352";"3";"10";"3";"0";"1";"2";"0";"5";"34";"87";"105";"92";"19";"False";"True"
"1,36";"6993,6844999999985";"6,994";"69,937";"33,9574";"3";"10";"3";"0";"2";"3";"0";"6";"34";"88";"106";"92";"19";"False";"True"
"7,22";"7095,556699999998";"7,096";"70,956";"7,096";"3";"10";"3";"1";"0";"0";"1";"7";"35";"88";"106";"93";"19";"False";"False"
"1,07";"7095,556699999998";"7,096";"70,956";"7,096";"3";"10";"3";"0";"0";"1";"0";"8";"35";"88";"107";"93";"19";"False";"True"
"1,01";"7088,460699999999";"7,088";"70,885";"15,6112";"3";"10";"3";"0";"1";"2";"0";"9";"35";"89";"108";"93";"19";"False";"True"
"1,15";"7072,849499999998";"7,073";"70,728";"34,3446";"3";"10";"3";"0";"2";"3";"0";"10";"35";"90";"109";"93";"19";"False";"True"
"1,2";"7038,504899999998";"7,039";"70,385";"75,5581";"3";"10";"3";"0";"3";"4";"0";"11";"35";"91";"110";"93";"19";"False";"True"
"7,19";"7265,179199999998";"7,265";"72,652";"7,265";"3";"10";"3";"1";"0";"0";"1";"12";"36";"91";"110";"94";"19";"False";"False"
"11,05";"7265,179199999998";"7,265";"72,652";"7,265";"3";"10";"3";"0";"0";"0";"2";"0";"36";"91";"110";"95";"20";"False";"False"
"3,92";"7265,179199999998";"7,265";"72,652";"7,265";"3";"10";"3";"0";"0";"0";"3";"1";"36";"91";"110";"96";"20";"False";"False"
"1,06";"7265,179199999998";"7,265";"72,652";"7,265";"3";"10";"3";"0";"0";"1";"0";"2";"36";"91";"111";"96";"20";"False";"True"
"1,01";"7257,914199999997";"7,258";"72,579";"15,983";"3";"10";"3";"0";"1";"2";"0";"3";"36";"92";"112";"96";"20";"False";"True"
"1,11";"7241,931199999997";"7,242";"72,419";"35,1626";"3";"10";"3";"0";"2";"3";"0";"4";"36";"93";"113";"96";"20";"False";"True"
"1,52";"7206,768599999998";"7,207";"72,068";"77,3577";"3";"10";"3";"0";"3";"4";"0";"5";"36";"94";"114";"96";"20";"False";"True"
"1,08";"7129,410899999998";"7,129";"71,294";"170,1869";"3";"10";"3";"0";"4";"5";"0";"6";"36";"95";"115";"96";"20";"False";"True"
"1,52";"6959,223999999998";"6,959";"69,592";"374,4112";"3";"10";"3";"0";"5";"6";"0";"7";"36";"96";"116";"96";"20";"False";"True"
"1,38";"6584,812799999998";"6,585";"65,848";"823,7046";"3";"10";"3";"0";"6";"7";"0";"8";"36";"97";"117";"96";"20";"False";"True"
"2,35";"5761,108199999998";"5,761";"57,611";"1812,1501";"3";"10";"3";"0";"7";"0";"1";"9";"36";"98";"117";"97";"20";"False";"True"
"1,42";"3948,958099999998";"3,949";"39,49";"3,949";"3";"10";"3";"0";"8";"1";"0";"10";"36";"99";"118";"97";"20";"False";"False"
"1,54";"3948,958099999998";"3,949";"39,49";"3,949";"3";"10";"3";"0";"0";"2";"0";"11";"36";"99";"119";"97";"20";"False";"False"
"4,43";"3948,958099999998";"3,949";"39,49";"3,949";"3";"10";"3";"0";"0";"0";"1";"12";"36";"99";"119";"98";"20";"False";"False"
"33,38";"3948,958099999998";"3,949";"39,49";"3,949";"3";"10";"3";"0";"0";"0";"2";"0";"36";"99";"119";"99";"21";"False";"False"
"12,1";"3948,958099999998";"3,949";"39,49";"3,949";"3";"10";"3";"0";"0";"0";"3";"0";"36";"99";"119";"100";"22";"False";"False"
"3,29";"3948,958099999998";"3,949";"39,49";"3,949";"3";"10";"3";"0";"0";"0";"4";"1";"36";"99";"119";"101";"22";"False";"False"
"1,42";"3948,958099999998";"3,949";"39,49";"3,949";"3";"10";"3";"0";"0";"1";"0";"2";"36";"99";"120";"101";"22";"False";"True"
"1";"3945,009099999998";"3,945";"39,45";"8,6878";"3";"10";"3";"0";"1";"2";"0";"3";"36";"100";"121";"101";"22";"False";"True"
"12,74";"3971,072499999998";"3,971";"39,711";"3,971";"3";"10";"3";"1";"0";"0";"1";"0";"37";"100";"121";"102";"23";"False";"False"
"12,87";"3971,072499999998";"3,971";"39,711";"3,971";"3";"10";"3";"0";"0";"0";"2";"0";"37";"100";"121";"103";"24";"False";"False"
"3,18";"3971,072499999998";"3,971";"39,711";"3,971";"3";"10";"3";"0";"0";"0";"3";"1";"37";"100";"121";"104";"24";"False";"False"
"35,19";"3971,072499999998";"3,971";"39,711";"3,971";"3";"10";"3";"0";"0";"0";"4";"0";"37";"100";"121";"105";"25";"False";"False"
"4,46";"3971,072499999998";"3,971";"39,711";"3,971";"3";"10";"3";"0";"0";"0";"5";"1";"37";"100";"121";"106";"25";"False";"False"
"1,52";"3971,072499999998";"3,971";"39,711";"3,971";"3";"10";"3";"0";"0";"1";"0";"2";"37";"100";"122";"106";"25";"False";"True"
"4,97";"3982,985499999998";"3,983";"39,83";"3,983";"3";"10";"3";"1";"0";"0";"1";"3";"38";"100";"122";"107";"25";"False";"False"
"1,37";"3982,985499999998";"3,983";"39,83";"3,983";"3";"10";"3";"0";"0";"1";"0";"4";"38";"100";"123";"107";"25";"False";"True"
"1,49";"3979,002499999998";"3,979";"39,79";"8,7626";"3";"10";"3";"0";"1";"2";"0";"5";"38";"101";"124";"107";"25";"False";"True"
"1,78";"3970,2398999999978";"3,97";"39,702";"19,2777";"3";"10";"3";"0";"2";"3";"0";"6";"38";"102";"125";"107";"25";"False";"True"
"18,41";"4028,0729999999976";"4,028";"40,281";"4,028";"3";"10";"3";"1";"0";"0";"1";"0";"39";"102";"125";"108";"26";"False";"False"
"1,18";"4028,0729999999976";"4,028";"40,281";"4,028";"3";"10";"3";"0";"0";"1";"0";"1";"39";"102";"126";"108";"26";"False";"True"
"2,81";"4024,044999999998";"4,024";"40,24";"8,8616";"3";"10";"3";"0";"1";"0";"1";"2";"39";"103";"126";"109";"26";"False";"True"
"2,88";"4015,1833999999976";"4,015";"40,152";"19,4955";"3";"10";"3";"0";"2";"0";"2";"3";"39";"104";"126";"110";"26";"False";"True"
"1";"3995,6878999999976";"3,996";"39,957";"42,8901";"3";"10";"3";"0";"3";"1";"0";"4";"39";"105";"127";"110";"26";"False";"True"
"2,32";"3952,7977999999976";"3,953";"39,528";"94,3582";"3";"10";"3";"0";"4";"0";"1";"5";"39";"106";"127";"111";"26";"False";"True"
"55,18";"4235,8723999999975";"4,236";"42,359";"4,236";"3";"10";"3";"1";"0";"0";"2";"0";"40";"106";"127";"112";"27";"False";"False"
"2,25";"4235,8723999999975";"4,236";"42,359";"4,236";"3";"10";"3";"0";"0";"0";"3";"1";"40";"106";"127";"113";"27";"False";"False"
"1,31";"4235,8723999999975";"4,236";"42,359";"4,236";"3";"10";"3";"0";"0";"1";"0";"2";"40";"106";"128";"113";"27";"False";"True"
"1,34";"4231,636399999998";"4,232";"42,316";"9,3192";"3";"10";"3";"0";"1";"2";"0";"3";"40";"107";"129";"113";"27";"False";"True"
"1,96";"4222,317199999998";"4,222";"42,223";"20,5022";"3";"10";"3";"0";"2";"3";"0";"4";"40";"108";"130";"113";"27";"False";"True"
"5,48";"4283,823799999997";"4,284";"42,838";"4,284";"3";"10";"3";"1";"0";"0";"1";"5";"41";"108";"130";"114";"27";"False";"False"
"1,03";"4283,823799999997";"4,284";"42,838";"4,284";"3";"10";"3";"0";"0";"1";"0";"6";"41";"108";"131";"114";"27";"False";"True"
"1,05";"4279,539799999998";"4,28";"42,795";"9,4248";"3";"10";"3";"0";"1";"2";"0";"7";"41";"109";"132";"114";"27";"False";"True"
"1,82";"4270,114999999998";"4,27";"42,701";"20,7346";"3";"10";"3";"0";"2";"3";"0";"8";"41";"110";"133";"114";"27";"False";"True"
"1,13";"4249,380399999998";"4,249";"42,494";"45,6161";"3";"10";"3";"0";"3";"4";"0";"9";"41";"111";"134";"114";"27";"False";"True"
"1";"4203,764299999998";"4,204";"42,038";"100,3554";"3";"10";"3";"0";"4";"5";"0";"10";"41";"112";"135";"114";"27";"False";"True"
"4,52";"4504,830499999998";"4,505";"45,048";"4,505";"3";"10";"3";"1";"0";"0";"1";"11";"42";"112";"135";"115";"27";"False";"False"
"5,46";"4504,830499999998";"4,505";"45,048";"4,505";"3";"10";"3";"0";"0";"0";"2";"12";"42";"112";"135";"116";"27";"False";"False"
"1,23";"4504,830499999998";"4,505";"45,048";"4,505";"3";"10";"3";"0";"0";"1";"0";"13";"42";"112";"136";"116";"27";"False";"True"
"3,8";"4518,3454999999985";"4,518";"45,183";"4,518";"3";"10";"3";"1";"0";"0";"1";"14";"43";"112";"136";"117";"27";"False";"False"
"1,17";"4518,3454999999985";"4,518";"45,183";"4,518";"3";"10";"3";"0";"0";"1";"0";"15";"43";"112";"137";"117";"27";"False";"True"
"22,77";"4531,899499999999";"4,532";"45,319";"4,532";"3";"10";"3";"1";"0";"0";"1";"0";"44";"112";"137";"118";"28";"False";"False"
"1,25";"4531,899499999999";"4,532";"45,319";"4,532";"3";"10";"3";"0";"0";"1";"0";"1";"44";"112";"138";"118";"28";"False";"True"
"1,34";"4527,3674999999985";"4,527";"45,274";"9,9704";"3";"10";"3";"0";"1";"2";"0";"2";"44";"113";"139";"118";"28";"False";"True"
"2,73";"4517,397099999998";"4,517";"45,174";"21,9349";"3";"10";"3";"0";"2";"0";"1";"3";"44";"114";"139";"119";"28";"False";"True"
"1,64";"4495,462199999998";"4,495";"44,955";"48,2568";"3";"10";"3";"0";"3";"1";"0";"4";"44";"115";"140";"119";"28";"False";"True"
"1,53";"4447,205399999998";"4,447";"44,472";"106,165";"3";"10";"3";"0";"4";"2";"0";"5";"44";"116";"141";"119";"28";"False";"True"
"1,95";"4341,040399999998";"4,341";"43,41";"233,563";"3";"10";"3";"0";"5";"3";"0";"6";"44";"117";"142";"119";"28";"False";"True"
"2,19";"4107,477399999998";"4,107";"41,075";"513,8386";"3";"10";"3";"0";"6";"0";"1";"7";"44";"118";"142";"120";"28";"False";"True"
"169,52";"5648,993199999998";"5,649";"56,49";"5,649";"3";"10";"3";"1";"0";"0";"2";"0";"45";"118";"142";"121";"29";"False";"False"
"1,6";"5648,993199999998";"5,649";"56,49";"5,649";"3";"10";"3";"0";"0";"1";"0";"1";"45";"118";"143";"121";"29";"False";"True"
"3,65";"5665,940199999998";"5,666";"56,659";"5,666";"3";"10";"3";"1";"0";"0";"1";"2";"46";"118";"143";"122";"29";"False";"False"
"365,46";"5665,940199999998";"5,666";"56,659";"5,666";"3";"10";"3";"0";"0";"0";"2";"0";"46";"118";"143";"123";"30";"False";"False"
"2,18";"5665,940199999998";"5,666";"56,659";"5,666";"3";"10";"3";"0";"0";"0";"3";"1";"46";"118";"143";"124";"30";"False";"False"
"2,19";"5665,940199999998";"5,666";"56,659";"5,666";"3";"10";"3";"0";"0";"0";"4";"2";"46";"118";"143";"125";"30";"False";"False"
"3,63";"5665,940199999998";"5,666";"56,659";"5,666";"3";"10";"3";"0";"0";"0";"5";"3";"46";"118";"143";"126";"30";"False";"False"
"1,18";"5665,940199999998";"5,666";"56,659";"5,666";"3";"10";"3";"0";"0";"1";"0";"4";"46";"118";"144";"126";"30";"False";"True"
"1,4";"5660,274199999998";"5,66";"56,603";"12,4652";"3";"10";"3";"0";"1";"2";"0";"5";"46";"119";"145";"126";"30";"False";"True"
"14,49";"5697,669799999998";"5,698";"56,977";"5,698";"3";"10";"3";"1";"0";"0";"1";"0";"47";"119";"145";"127";"31";"False";"False"
"2,25";"5697,669799999998";"5,698";"56,977";"5,698";"3";"10";"3";"0";"0";"0";"2";"1";"47";"119";"145";"128";"31";"False";"False"
"1,05";"5697,669799999998";"5,698";"56,977";"5,698";"3";"10";"3";"0";"0";"1";"0";"2";"47";"119";"146";"128";"31";"False";"True"
"1,16";"5691,9717999999975";"5,692";"56,92";"12,5356";"3";"10";"3";"0";"1";"2";"0";"3";"47";"120";"147";"128";"31";"False";"True"
"1";"5679,436199999997";"5,679";"56,794";"27,5783";"3";"10";"3";"0";"2";"3";"0";"4";"47";"121";"148";"128";"31";"False";"True"
"99,04";"5762,171099999998";"5,762";"57,622";"5,762";"3";"10";"3";"1";"0";"0";"1";"0";"48";"121";"148";"129";"32";"False";"False"
"41,59";"5762,171099999998";"5,762";"57,622";"5,762";"3";"10";"3";"0";"0";"0";"2";"0";"48";"121";"148";"130";"33";"False";"False"
"163,48";"5762,171099999998";"5,762";"57,622";"5,762";"3";"10";"3";"0";"0";"0";"3";"0";"48";"121";"148";"131";"34";"False";"False"
"1,31";"5762,171099999998";"5,762";"57,622";"5,762";"3";"10";"3";"0";"0";"1";"0";"1";"48";"121";"149";"131";"34";"False";"True"
"1,85";"5756,409099999998";"5,756";"57,564";"12,6764";"3";"10";"3";"0";"1";"2";"0";"2";"48";"122";"150";"131";"34";"False";"True"
"10,14";"5794,438299999998";"5,794";"57,944";"5,794";"3";"10";"3";"1";"0";"0";"1";"0";"49";"122";"150";"132";"35";"False";"False"
"8,97";"5794,438299999998";"5,794";"57,944";"5,794";"3";"10";"3";"0";"0";"0";"2";"1";"49";"122";"150";"133";"35";"False";"False"
"2,8";"5794,438299999998";"5,794";"57,944";"5,794";"3";"10";"3";"0";"0";"0";"3";"2";"49";"122";"150";"134";"35";"False";"False"
"2,9";"5794,438299999998";"5,794";"57,944";"5,794";"3";"10";"3";"0";"0";"0";"4";"3";"49";"122";"150";"135";"35";"False";"False"
"2,17";"5794,438299999998";"5,794";"57,944";"5,794";"3";"10";"3";"0";"0";"0";"5";"4";"49";"122";"150";"136";"35";"False";"False"
"1,15";"5794,438299999998";"5,794";"57,944";"5,794";"3";"10";"3";"0";"0";"1";"0";"5";"49";"122";"151";"136";"35";"False";"True"
"1,54";"5788,644299999998";"5,789";"57,886";"12,7468";"3";"10";"3";"0";"1";"2";"0";"6";"49";"123";"152";"136";"35";"False";"True"
"1,42";"5775,897499999998";"5,776";"57,759";"28,043";"3";"10";"3";"0";"2";"3";"0";"7";"49";"124";"153";"136";"35";"False";"True"
"1,01";"5747,854499999999";"5,748";"57,479";"61,6946";"3";"10";"3";"0";"3";"4";"0";"8";"49";"125";"154";"136";"35";"False";"True"
"1,16";"5686,159899999999";"5,686";"56,862";"135,7281";"3";"10";"3";"0";"4";"5";"0";"9";"49";"126";"155";"136";"35";"False";"True"
"1,22";"5550,4317999999985";"5,55";"55,504";"298,6018";"3";"10";"3";"0";"5";"6";"0";"10";"49";"127";"156";"136";"35";"False";"True"
"1,42";"5251,829999999998";"5,252";"52,518";"656,924";"3";"10";"3";"0";"6";"7";"0";"11";"49";"128";"157";"136";"35";"False";"True"
"3,41";"7222,601999999998";"7,223";"72,226";"7,223";"3";"10";"3";"1";"0";"0";"1";"12";"50";"128";"157";"137";"35";"False";"False"
"1,92";"7222,601999999998";"7,223";"72,226";"7,223";"3";"10";"3";"0";"0";"1";"0";"13";"50";"128";"158";"137";"35";"False";"True"
"1,14";"7215,378999999998";"7,215";"72,154";"15,8906";"3";"10";"3";"0";"1";"2";"0";"14";"50";"129";"159";"137";"35";"False";"True"
"1,05";"7199,488399999998";"7,199";"71,995";"34,9593";"3";"10";"3";"0";"2";"3";"0";"15";"50";"130";"160";"137";"35";"False";"True"
"1";"7164,529099999998";"7,165";"71,645";"76,9105";"3";"10";"3";"0";"3";"4";"0";"16";"50";"131";"161";"137";"35";"False";"True"
"2,8";"7087,618599999998";"7,088";"70,876";"169,2031";"3";"10";"3";"0";"4";"0";"1";"17";"50";"132";"161";"138";"35";"False";"True"
"2,5";"6918,415499999998";"6,918";"69,184";"372,2468";"3";"10";"3";"0";"5";"0";"2";"18";"50";"133";"161";"139";"35";"False";"True"
"1,46";"6546,168699999998";"6,546";"65,462";"818,943";"3";"10";"3";"0";"6";"1";"0";"19";"50";"134";"162";"139";"35";"False";"True"
"4,85";"9002,997699999998";"9,003";"90,03";"9,003";"3";"10";"3";"1";"0";"0";"1";"20";"51";"134";"162";"140";"35";"False";"False"
"1,83";"9002,997699999998";"9,003";"90,03";"9,003";"3";"10";"3";"0";"0";"1";"0";"21";"51";"134";"163";"140";"35";"False";"True"
"5,21";"9030,006699999998";"9,03";"90,3";"9,03";"3";"10";"3";"1";"0";"0";"1";"22";"52";"134";"163";"141";"35";"False";"False"
"1,79";"9030,006699999998";"9,03";"90,3";"9,03";"3";"10";"3";"0";"0";"1";"0";"23";"52";"134";"164";"141";"35";"False";"True"
"2,77";"9020,976699999997";"9,021";"90,21";"19,866";"3";"10";"3";"0";"1";"0";"1";"24";"52";"135";"164";"142";"35";"False";"True"
"1,61";"9001,110699999997";"9,001";"90,011";"43,7052";"3";"10";"3";"0";"2";"1";"0";"25";"52";"136";"165";"142";"35";"False";"True"
"1,03";"8957,405499999997";"8,957";"89,574";"96,1514";"3";"10";"3";"0";"3";"2";"0";"26";"52";"137";"166";"142";"35";"False";"True"
"1,14";"8861,254099999996";"8,861";"88,613";"211,5331";"3";"10";"3";"0";"4";"3";"0";"27";"52";"138";"167";"142";"35";"False";"True"
"1,13";"8649,720999999996";"8,65";"86,497";"465,3728";"3";"10";"3";"0";"5";"4";"0";"28";"52";"139";"168";"142";"35";"False";"True"
"4,46";"10045,839399999995";"10,046";"100,458";"10,046";"3";"10";"3";"1";"0";"0";"1";"29";"53";"139";"168";"143";"35";"False";"False"
"2,9";"10045,839399999995";"10,046";"100,458";"10,046";"3";"10";"3";"0";"0";"0";"2";"30";"53";"139";"168";"144";"35";"False";"False"
"5,88";"10045,839399999995";"10,046";"100,458";"10,046";"3";"10";"3";"0";"0";"0";"3";"31";"53";"139";"168";"145";"35";"False";"False"
"4,37";"10045,839399999995";"10,046";"100,458";"10,046";"3";"10";"3";"0";"0";"0";"4";"32";"53";"139";"168";"146";"35";"False";"False"
"2,2";"10045,839399999995";"10,046";"100,458";"10,046";"3";"10";"3";"0";"0";"0";"5";"33";"53";"139";"168";"147";"35";"False";"False"
"6,4";"10045,839399999995";"10,046";"100,458";"10,046";"3";"10";"3";"0";"0";"0";"6";"34";"53";"139";"168";"148";"35";"False";"False"
"1,05";"10045,839399999995";"10,046";"100,458";"10,046";"3";"10";"3";"0";"0";"1";"0";"35";"53";"139";"169";"148";"35";"False";"True"
"7,28";"10075,977399999996";"10,076";"100,76";"10,076";"3";"10";"3";"1";"0";"0";"1";"36";"54";"139";"169";"149";"35";"False";"False"
"1,96";"10075,977399999996";"10,076";"100,76";"10,076";"3";"10";"3";"0";"0";"1";"0";"37";"54";"139";"170";"149";"35";"False";"True"
"3,79";"10106,205399999995";"10,106";"101,062";"10,106";"3";"10";"3";"1";"0";"0";"1";"38";"55";"139";"170";"150";"35";"False";"False"
"1,35";"10106,205399999995";"10,106";"101,062";"10,106";"3";"10";"3";"0";"0";"1";"0";"39";"55";"139";"171";"150";"35";"False";"True"
"1,22";"10096,099399999996";"10,096";"100,961";"22,2332";"3";"10";"3";"0";"1";"2";"0";"40";"55";"140";"172";"150";"35";"False";"True"
"1,05";"10073,866199999995";"10,074";"100,739";"48,913";"3";"10";"3";"0";"2";"3";"0";"41";"55";"141";"173";"150";"35";"False";"True"
"1,43";"10024,953199999994";"10,025";"100,25";"107,6086";"3";"10";"3";"0";"3";"4";"0";"42";"55";"142";"174";"150";"35";"False";"True"
"1,31";"9917,344599999995";"9,917";"99,173";"236,7389";"3";"10";"3";"0";"4";"5";"0";"43";"55";"143";"175";"150";"35";"False";"True"
"8,22";"10627,561299999994";"10,628";"106,276";"10,628";"3";"10";"3";"1";"0";"0";"1";"44";"56";"143";"175";"151";"35";"False";"False"
"1,06";"10627,561299999994";"10,628";"106,276";"10,628";"3";"10";"3";"0";"0";"1";"0";"45";"56";"143";"176";"151";"35";"False";"True"
"1,13";"10616,933299999993";"10,617";"106,169";"23,3816";"3";"10";"3";"0";"1";"2";"0";"46";"56";"144";"177";"151";"35";"False";"True"
"1,22";"10593,551699999993";"10,594";"105,936";"51,4395";"3";"10";"3";"0";"2";"3";"0";"47";"56";"145";"178";"151";"35";"False";"True"
"1";"10542,112199999992";"10,542";"105,421";"113,1669";"3";"10";"3";"0";"3";"4";"0";"48";"56";"146";"179";"151";"35";"False";"True"
"8,78";"10881,612899999993";"10,882";"108,816";"10,882";"3";"10";"3";"1";"0";"0";"1";"49";"57";"146";"179";"152";"35";"False";"False"
"2,14";"10881,612899999993";"10,882";"108,816";"108,816";"3";"10";"10";"0";"0";"0";"2";"50";"57";"146";"179";"153";"35";"True";"True"
"8,03";"10772,796899999992";"10,773";"107,728";"119,6976";"3";"10";"1";"0";"1";"0";"3";"51";"57";"147";"179";"154";"35";"True";"True"
"1,49";"10892,494499999992";"10,892";"108,925";"10,892";"3";"10";"3";"1";"0";"1";"0";"52";"58";"147";"180";"154";"35";"False";"False"
"4,75";"10892,494499999992";"10,892";"108,925";"108,925";"3";"10";"10";"0";"0";"0";"1";"53";"58";"147";"180";"155";"35";"True";"True"
"9,82";"10783,569499999992";"10,784";"107,836";"119,8175";"3";"10";"1";"0";"1";"0";"2";"54";"58";"148";"180";"156";"35";"True";"True"
"1,12";"10903,386999999992";"10,903";"109,034";"10,903";"3";"10";"3";"1";"0";"1";"0";"55";"59";"148";"181";"156";"35";"False";"False"
"1,21";"10903,386999999992";"10,903";"109,034";"109,034";"3";"10";"10";"0";"0";"2";"0";"56";"59";"148";"182";"156";"35";"True";"True"
"3,36";"10794,352999999992";"10,794";"107,944";"119,9374";"3";"10";"1";"0";"1";"0";"1";"57";"59";"149";"182";"157";"35";"True";"True"
"64";"10914,290399999993";"10,914";"109,143";"10,914";"3";"10";"3";"1";"0";"0";"2";"0";"60";"149";"182";"158";"36";"False";"False"
"3,17";"10914,290399999993";"10,914";"109,143";"10,914";"3";"10";"3";"0";"0";"0";"3";"1";"60";"149";"182";"159";"36";"False";"False"
"1";"10914,290399999993";"10,914";"109,143";"10,914";"3";"10";"3";"0";"0";"1";"0";"2";"60";"149";"183";"159";"36";"False";"True"
"7,46";"10947,032399999993";"10,947";"109,47";"10,947";"3";"10";"3";"1";"0";"0";"1";"3";"61";"149";"183";"160";"36";"False";"False"
"1,18";"10947,032399999993";"10,947";"109,47";"10,947";"3";"10";"3";"0";"0";"1";"0";"4";"61";"149";"184";"160";"36";"False";"True"
"6,49";"10979,873399999993";"10,98";"109,799";"10,98";"3";"10";"3";"1";"0";"0";"1";"5";"62";"149";"184";"161";"36";"False";"False"
"1,75";"10979,873399999993";"10,98";"109,799";"10,98";"3";"10";"3";"0";"0";"1";"0";"6";"62";"149";"185";"161";"36";"False";"True"
"2,27";"10968,893399999994";"10,969";"109,689";"24,156";"3";"10";"3";"0";"1";"0";"1";"7";"62";"150";"185";"162";"36";"False";"True"
"1,34";"10944,737399999993";"10,945";"109,447";"53,1432";"3";"10";"3";"0";"2";"1";"0";"8";"62";"151";"186";"162";"36";"False";"True"
"102,6";"11104,166999999992";"11,104";"111,042";"11,104";"3";"10";"3";"1";"0";"0";"1";"0";"63";"151";"186";"163";"37";"False";"False"
"1,36";"11104,166999999992";"11,104";"111,042";"11,104";"3";"10";"3";"0";"0";"1";"0";"1";"63";"151";"187";"163";"37";"False";"True"
"1";"11093,062999999993";"11,093";"110,931";"24,4288";"3";"10";"3";"0";"1";"2";"0";"2";"63";"152";"188";"163";"37";"False";"True"
"1,78";"11068,634199999993";"11,069";"110,686";"53,7434";"3";"10";"3";"0";"2";"3";"0";"3";"63";"153";"189";"163";"37";"False";"True"
"1,21";"11014,890799999994";"11,015";"110,149";"118,2355";"3";"10";"3";"0";"3";"4";"0";"4";"63";"154";"190";"163";"37";"False";"True"
"3,31";"11369,597299999994";"11,37";"113,696";"11,37";"3";"10";"3";"1";"0";"0";"1";"5";"64";"154";"190";"164";"37";"False";"False"
"3,4";"11369,597299999994";"11,37";"113,696";"11,37";"3";"10";"3";"0";"0";"0";"2";"6";"64";"154";"190";"165";"37";"False";"False"
"1,2";"11369,597299999994";"11,37";"113,696";"11,37";"3";"10";"3";"0";"0";"1";"0";"7";"64";"154";"191";"165";"37";"False";"True"
"1,26";"11358,227299999993";"11,358";"113,582";"25,014";"3";"10";"3";"0";"1";"2";"0";"8";"64";"155";"192";"165";"37";"False";"True"
"2,49";"11333,213299999994";"11,333";"113,332";"55,0308";"3";"10";"3";"0";"2";"0";"1";"9";"64";"156";"192";"166";"37";"False";"True"
"1,48";"11278,182499999994";"11,278";"112,782";"121,0678";"3";"10";"3";"0";"3";"1";"0";"10";"64";"157";"193";"166";"37";"False";"True"
"4,93";"11641,385899999994";"11,641";"116,414";"11,641";"3";"10";"3";"1";"0";"0";"1";"11";"65";"157";"193";"167";"37";"False";"False"
"6,88";"11641,385899999994";"11,641";"116,414";"11,641";"3";"10";"3";"0";"0";"0";"2";"12";"65";"157";"193";"168";"37";"False";"False"
"2,36";"11641,385899999994";"11,641";"116,414";"11,641";"3";"10";"3";"0";"0";"0";"3";"13";"65";"157";"193";"169";"37";"False";"False"
"1,02";"11641,385899999994";"11,641";"116,414";"11,641";"3";"10";"3";"0";"0";"1";"0";"14";"65";"157";"194";"169";"37";"False";"True"
"4,13";"11676,308899999995";"11,676";"116,763";"11,676";"3";"10";"3";"1";"0";"0";"1";"15";"66";"157";"194";"170";"37";"False";"False"
"1,32";"11676,308899999995";"11,676";"116,763";"11,676";"3";"10";"3";"0";"0";"1";"0";"16";"66";"157";"195";"170";"37";"False";"True"
"1,1";"11664,632899999995";"11,665";"116,646";"25,6872";"3";"10";"3";"0";"1";"2";"0";"17";"66";"158";"196";"170";"37";"False";"True"
