#TYPE System.Management.Automation.PSCustomObject
"Odds";"wallet";"Bet_base";"Bet_moonBase";"Bet_current";"Payout_base";"Payout_moonBase";"Payout_current";"Counter_now_win";"Counter_now_loss";"Counter_now_red";"Counter_now_green";"Counter_now_noyellow";"Counter_all_win";"Counter_all_loss";"Counter_all_red";"Counter_all_green";"Counter_all_yellow";"moonBetting";"placebet"
"3,24";"8994,5216";"2,3638";"36,2015";"2,3638";"3";"10";"3";"2";"0";"0";"2";"5";"10";"17";"18";"17";"3";"False";"False"
"1,4";"8994,5216";"2,3638";"36,2015";"2,3638";"3";"10";"3";"0";"0";"1";"0";"6";"10";"17";"19";"17";"3";"False";"True"
"5,56";"9001,613";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"1";"7";"11";"17";"19";"18";"3";"False";"True"
"3,78";"9008,704399999999";"2,3638";"36,2015";"2,3638";"3";"10";"3";"2";"0";"0";"2";"8";"12";"17";"19";"19";"3";"False";"False"
"1";"9008,704399999999";"2,3638";"36,2015";"2,3638";"3";"10";"3";"0";"0";"1";"0";"9";"12";"17";"20";"19";"3";"False";"True"
"1,66";"9006,3406";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"2";"0";"10";"12";"18";"21";"19";"3";"False";"True"
"1,41";"9001,3766";"2,3638";"36,2015";"10,9208";"3";"10";"3";"0";"2";"3";"0";"11";"12";"19";"22";"19";"3";"False";"True"
"1,03";"8990,4558";"2,3638";"36,2015";"25,1178";"3";"10";"3";"0";"3";"4";"0";"12";"12";"20";"23";"19";"3";"False";"True"
"3,57";"9065,8092";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"1";"13";"13";"20";"23";"20";"3";"False";"True"
"2,08";"9063,4454";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"0";"2";"14";"13";"21";"23";"21";"3";"False";"True"
"7,53";"9078,3374";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"3";"15";"14";"21";"23";"22";"3";"False";"True"
"1,18";"9075,973600000001";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"1";"0";"16";"14";"22";"24";"22";"3";"False";"True"
"1,01";"9071,009600000001";"2,3638";"36,2015";"10,9208";"3";"10";"3";"0";"2";"2";"0";"17";"14";"23";"25";"22";"3";"False";"True"
"1,17";"9060,088800000001";"2,3638";"36,2015";"25,1178";"3";"10";"3";"0";"3";"3";"0";"18";"14";"24";"26";"22";"3";"False";"True"
"2,33";"9034,971000000001";"2,3638";"36,2015";"60,2827";"3";"10";"3";"0";"4";"0";"1";"19";"14";"25";"26";"23";"3";"False";"True"
"1,78";"8974,688300000002";"2,3638";"36,2015";"144,6785";"3";"10";"3";"0";"5";"1";"0";"20";"14";"26";"27";"23";"3";"False";"True"
"1,69";"8830,009800000002";"2,3638";"36,2015";"347,2284";"3";"10";"3";"0";"6";"2";"0";"21";"14";"27";"28";"23";"3";"False";"True"
"2,58";"8482,781400000002";"2,3638";"36,2015";"833,3482";"3";"10";"3";"0";"7";"0";"1";"22";"14";"28";"28";"24";"3";"False";"True"
"28,12";"10982,826000000001";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"2";"0";"15";"28";"28";"25";"4";"False";"True"
"2,81";"10980,462200000002";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"0";"3";"1";"15";"29";"28";"26";"4";"False";"True"
"1,16";"10975,498200000002";"2,3638";"36,2015";"10,9208";"3";"10";"3";"0";"2";"1";"0";"2";"15";"30";"29";"26";"4";"False";"True"
"12,11";"11008,260600000001";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"1";"0";"16";"30";"29";"27";"5";"False";"True"
"6,55";"11015,352";"2,3638";"36,2015";"2,3638";"3";"10";"3";"2";"0";"0";"2";"1";"17";"30";"29";"28";"5";"False";"False"
"1,91";"11015,352";"2,3638";"36,2015";"2,3638";"3";"10";"3";"0";"0";"1";"0";"2";"17";"30";"30";"28";"5";"False";"True"
"1,36";"11012,988200000002";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"2";"0";"3";"17";"31";"31";"28";"5";"False";"True"
"1,12";"11008,024200000002";"2,3638";"36,2015";"10,9208";"3";"10";"3";"0";"2";"3";"0";"4";"17";"32";"32";"28";"5";"False";"True"
"17,34";"11040,786600000001";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"1";"0";"18";"32";"32";"29";"6";"False";"True"
"2,19";"11038,422800000002";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"0";"2";"1";"18";"33";"32";"30";"6";"False";"True"
"1,7";"11033,458800000002";"2,3638";"36,2015";"10,9208";"3";"10";"3";"0";"2";"1";"0";"2";"18";"34";"33";"30";"6";"False";"True"
"2,47";"11022,538000000002";"2,3638";"36,2015";"25,1178";"3";"10";"3";"0";"3";"0";"1";"3";"18";"35";"33";"31";"6";"False";"True"
"2,96";"10997,420200000002";"2,3638";"36,2015";"60,2827";"3";"10";"3";"0";"4";"0";"2";"4";"18";"36";"33";"32";"6";"False";"True"
"22,79";"11178,268300000002";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"3";"0";"19";"36";"33";"33";"7";"False";"True"
"7,98";"11185,3597";"2,3638";"36,2015";"2,3638";"3";"10";"3";"2";"0";"0";"4";"1";"20";"36";"33";"34";"7";"False";"False"
"11,34";"11185,3597";"2,3638";"36,2015";"2,3638";"3";"10";"3";"0";"0";"0";"5";"0";"20";"36";"33";"35";"8";"False";"False"
"1,02";"11185,3597";"2,3638";"36,2015";"2,3638";"3";"10";"3";"0";"0";"1";"0";"1";"20";"36";"34";"35";"8";"False";"True"
"1";"11182,995900000002";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"2";"0";"2";"20";"37";"35";"35";"8";"False";"True"
"1,09";"11178,031900000002";"2,3638";"36,2015";"10,9208";"3";"10";"3";"0";"2";"3";"0";"3";"20";"38";"36";"35";"8";"False";"True"
"1,83";"11167,111100000002";"2,3638";"36,2015";"25,1178";"3";"10";"3";"0";"3";"4";"0";"4";"20";"39";"37";"35";"8";"False";"True"
"2,25";"11141,993300000002";"2,3638";"36,2015";"60,2827";"3";"10";"3";"0";"4";"0";"1";"5";"20";"40";"37";"36";"8";"False";"True"
"17,58";"11322,841400000001";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"2";"0";"21";"40";"37";"37";"9";"False";"True"
"1,28";"11320,477600000002";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"1";"0";"1";"21";"41";"38";"37";"9";"False";"True"
"43,55";"11335,369600000002";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"1";"0";"22";"41";"38";"38";"10";"False";"True"
"1,22";"11333,005800000003";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"1";"0";"1";"22";"42";"39";"38";"10";"False";"True"
"1,42";"11328,041800000003";"2,3638";"36,2015";"10,9208";"3";"10";"3";"0";"2";"2";"0";"2";"22";"43";"40";"38";"10";"False";"True"
"1,4";"11317,121000000003";"2,3638";"36,2015";"25,1178";"3";"10";"3";"0";"3";"3";"0";"3";"22";"44";"41";"38";"10";"False";"True"
"1,63";"11292,003200000003";"2,3638";"36,2015";"60,2827";"3";"10";"3";"0";"4";"4";"0";"4";"22";"45";"42";"38";"10";"False";"True"
"2,58";"11231,720500000003";"2,3638";"36,2015";"144,6785";"3";"10";"3";"0";"5";"0";"1";"5";"22";"46";"42";"39";"10";"False";"True"
"1,32";"11087,042000000003";"2,3638";"36,2015";"347,2284";"3";"10";"3";"0";"6";"1";"0";"6";"22";"47";"43";"39";"10";"False";"True"
"31,36";"12128,727200000003";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"1";"0";"23";"47";"43";"40";"11";"False";"True"
"1,8";"12126,363400000004";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"1";"0";"1";"23";"48";"44";"40";"11";"False";"True"
"1,07";"12121,399400000004";"2,3638";"36,2015";"10,9208";"3";"10";"3";"0";"2";"2";"0";"2";"23";"49";"45";"40";"11";"False";"True"
"3,02";"12154,161800000003";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"1";"3";"24";"49";"45";"41";"11";"False";"True"
"2,23";"12151,798000000004";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"0";"2";"4";"24";"50";"45";"42";"11";"False";"True"
"9,39";"12166,690000000004";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"3";"5";"25";"50";"45";"43";"11";"False";"True"
"1,54";"12164,326200000005";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"1";"0";"6";"25";"51";"46";"43";"11";"False";"True"
"1,24";"12159,362200000005";"2,3638";"36,2015";"10,9208";"3";"10";"3";"0";"2";"2";"0";"7";"25";"52";"47";"43";"11";"False";"True"
"3,13";"12192,124600000005";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"1";"8";"26";"52";"47";"44";"11";"False";"True"
"4,1";"12199,216000000004";"2,3638";"36,2015";"2,3638";"3";"10";"3";"2";"0";"0";"2";"9";"27";"52";"47";"45";"11";"False";"False"
"1,12";"12199,216000000004";"2,3638";"36,2015";"2,3638";"3";"10";"3";"0";"0";"1";"0";"10";"27";"52";"48";"45";"11";"False";"True"
"1,06";"12196,852200000005";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"2";"0";"11";"27";"53";"49";"45";"11";"False";"True"
"1,56";"12191,888200000005";"2,3638";"36,2015";"10,9208";"3";"10";"3";"0";"2";"3";"0";"12";"27";"54";"50";"45";"11";"False";"True"
"1,85";"12180,967400000005";"2,3638";"36,2015";"25,1178";"3";"10";"3";"0";"3";"4";"0";"13";"27";"55";"51";"45";"11";"False";"True"
"1,16";"12155,849600000005";"2,3638";"36,2015";"60,2827";"3";"10";"3";"0";"4";"5";"0";"14";"27";"56";"52";"45";"11";"False";"True"
"1,92";"12095,566900000005";"2,3638";"36,2015";"144,6785";"3";"10";"3";"0";"5";"6";"0";"15";"27";"57";"53";"45";"11";"False";"True"
"1,26";"11950,888400000005";"2,3638";"36,2015";"347,2284";"3";"10";"3";"0";"6";"7";"0";"16";"27";"58";"54";"45";"11";"False";"True"
"8,45";"12992,573600000005";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"1";"17";"28";"58";"54";"46";"11";"False";"True"
"82,88";"12999,665000000005";"2,3638";"36,2015";"2,3638";"3";"10";"3";"2";"0";"0";"2";"0";"29";"58";"54";"47";"12";"False";"False"
"2,41";"12999,665000000005";"2,3638";"36,2015";"2,3638";"3";"10";"3";"0";"0";"0";"3";"1";"29";"58";"54";"48";"12";"False";"False"
"3,15";"12999,665000000005";"2,3638";"36,2015";"2,3638";"3";"10";"3";"0";"0";"0";"4";"2";"29";"58";"54";"49";"12";"False";"False"
"1,87";"12999,665000000005";"2,3638";"36,2015";"2,3638";"3";"10";"3";"0";"0";"1";"0";"3";"29";"58";"55";"49";"12";"False";"True"
"2,18";"12997,301200000005";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"0";"1";"4";"29";"59";"55";"50";"12";"False";"True"
"5,05";"13012,193200000005";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"2";"5";"30";"59";"55";"51";"12";"False";"True"
"1,77";"13009,829400000006";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"1";"0";"6";"30";"60";"56";"51";"12";"False";"True"
"2,71";"13004,865400000006";"2,3638";"36,2015";"10,9208";"3";"10";"3";"0";"2";"0";"1";"7";"30";"61";"56";"52";"12";"False";"True"
"1,19";"12993,944600000006";"2,3638";"36,2015";"25,1178";"3";"10";"3";"0";"3";"1";"0";"8";"30";"62";"57";"52";"12";"False";"True"
"1,45";"12968,826800000006";"2,3638";"36,2015";"60,2827";"3";"10";"3";"0";"4";"2";"0";"9";"30";"63";"58";"52";"12";"False";"True"
"1,38";"12908,544100000006";"2,3638";"36,2015";"144,6785";"3";"10";"3";"0";"5";"3";"0";"10";"30";"64";"59";"52";"12";"False";"True"
"1,13";"12763,865600000006";"2,3638";"36,2015";"347,2284";"3";"10";"3";"0";"6";"4";"0";"11";"30";"65";"60";"52";"12";"False";"True"
"9,99";"13805,550800000006";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"1";"12";"31";"65";"60";"53";"12";"False";"True"
"1,08";"13803,187000000007";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"1";"0";"13";"31";"66";"61";"53";"12";"False";"True"
"1,82";"13798,223000000007";"2,3638";"36,2015";"10,9208";"3";"10";"3";"0";"2";"2";"0";"14";"31";"67";"62";"53";"12";"False";"True"
"13,34";"13830,985400000007";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"1";"0";"32";"67";"62";"54";"13";"False";"True"
"1,99";"13828,621600000008";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"1";"0";"1";"32";"68";"63";"54";"13";"False";"True"
"1,69";"13823,657600000008";"2,3638";"36,2015";"10,9208";"3";"10";"3";"0";"2";"2";"0";"2";"32";"69";"64";"54";"13";"False";"True"
"16,97";"13856,420000000007";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"1";"0";"33";"69";"64";"55";"14";"False";"True"
"1";"13854,056200000008";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"1";"0";"1";"33";"70";"65";"55";"14";"False";"True"
"2,36";"13849,092200000008";"2,3638";"36,2015";"10,9208";"3";"10";"3";"0";"2";"0";"1";"2";"33";"71";"65";"56";"14";"False";"True"
"1,87";"13838,171400000008";"2,3638";"36,2015";"25,1178";"3";"10";"3";"0";"3";"1";"0";"3";"33";"72";"66";"56";"14";"False";"True"
"1,39";"13813,053600000008";"2,3638";"36,2015";"60,2827";"3";"10";"3";"0";"4";"2";"0";"4";"33";"73";"67";"56";"14";"False";"True"
"1,07";"13752,770900000009";"2,3638";"36,2015";"144,6785";"3";"10";"3";"0";"5";"3";"0";"5";"33";"74";"68";"56";"14";"False";"True"
"2,2";"13608,092400000009";"2,3638";"36,2015";"347,2284";"3";"10";"3";"0";"6";"0";"1";"6";"33";"75";"68";"57";"14";"False";"True"
"1,26";"13260,864000000009";"2,3638";"36,2015";"833,3482";"3";"10";"3";"0";"7";"1";"0";"7";"33";"76";"69";"57";"14";"False";"True"
"1,19";"12427,515800000008";"2,3638";"36,2015";"2,3638";"3";"10";"3";"0";"8";"2";"0";"8";"33";"77";"70";"57";"14";"False";"False"
"2,32";"12427,515800000008";"2,3638";"36,2015";"2,3638";"3";"10";"3";"0";"0";"0";"1";"9";"33";"77";"70";"58";"14";"False";"False"
"4,15";"12427,515800000008";"2,3638";"36,2015";"2,3638";"3";"10";"3";"0";"0";"0";"2";"10";"33";"77";"70";"59";"14";"False";"False"
"13,18";"12427,515800000008";"2,3638";"36,2015";"2,3638";"3";"10";"3";"0";"0";"0";"3";"0";"33";"77";"70";"60";"15";"False";"False"
"1,43";"12427,515800000008";"2,3638";"36,2015";"2,3638";"3";"10";"3";"0";"0";"1";"0";"1";"33";"77";"71";"60";"15";"False";"True"
"1,05";"12425,15200000001";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"2";"0";"2";"33";"78";"72";"60";"15";"False";"True"
"1,4";"12420,18800000001";"2,3638";"36,2015";"10,9208";"3";"10";"3";"0";"2";"3";"0";"3";"33";"79";"73";"60";"15";"False";"True"
"3,8";"12452,950400000009";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"1";"4";"34";"79";"73";"61";"15";"False";"True"
"1,03";"12450,58660000001";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"1";"0";"5";"34";"80";"74";"61";"15";"False";"True"
"3,75";"12465,47860000001";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"1";"6";"35";"80";"74";"62";"15";"False";"True"
"13,5";"12472,570000000009";"2,3638";"36,2015";"2,3638";"3";"10";"3";"2";"0";"0";"2";"0";"36";"80";"74";"63";"16";"False";"False"
"7,7";"12472,570000000009";"2,3638";"36,2015";"2,3638";"3";"10";"3";"0";"0";"0";"3";"1";"36";"80";"74";"64";"16";"False";"False"
"1,93";"12472,570000000009";"2,3638";"36,2015";"2,3638";"3";"10";"3";"0";"0";"1";"0";"2";"36";"80";"75";"64";"16";"False";"True"
"2,11";"12470,20620000001";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"0";"1";"3";"36";"81";"75";"65";"16";"False";"True"
"4,05";"12485,09820000001";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"2";"4";"37";"81";"75";"66";"16";"False";"True"
"1,07";"12482,73440000001";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"1";"0";"5";"37";"82";"76";"66";"16";"False";"True"
"2,3";"12477,77040000001";"2,3638";"36,2015";"10,9208";"3";"10";"3";"0";"2";"0";"1";"6";"37";"83";"76";"67";"16";"False";"True"
"1,01";"12466,84960000001";"2,3638";"36,2015";"25,1178";"3";"10";"3";"0";"3";"1";"0";"7";"37";"84";"77";"67";"16";"False";"True"
"1,14";"12441,73180000001";"2,3638";"36,2015";"60,2827";"3";"10";"3";"0";"4";"2";"0";"8";"37";"85";"78";"67";"16";"False";"True"
"1,95";"12381,44910000001";"2,3638";"36,2015";"144,6785";"3";"10";"3";"0";"5";"3";"0";"9";"37";"86";"79";"67";"16";"False";"True"
"1,27";"12236,77060000001";"2,3638";"36,2015";"347,2284";"3";"10";"3";"0";"6";"4";"0";"10";"37";"87";"80";"67";"16";"False";"True"
"4,96";"13278,45580000001";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"1";"11";"38";"87";"80";"68";"16";"False";"True"
"2,56";"13276,092000000011";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"0";"2";"12";"38";"88";"80";"69";"16";"False";"True"
"1,72";"13271,128000000012";"2,3638";"36,2015";"10,9208";"3";"10";"3";"0";"2";"1";"0";"13";"38";"89";"81";"69";"16";"False";"True"
"6,61";"13303,890400000011";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"1";"14";"39";"89";"81";"70";"16";"False";"True"
"2,19";"13301,526600000012";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"0";"2";"15";"39";"90";"81";"71";"16";"False";"True"
"1,56";"13296,562600000012";"2,3638";"36,2015";"10,9208";"3";"10";"3";"0";"2";"1";"0";"16";"39";"91";"82";"71";"16";"False";"True"
"1,59";"13285,641800000012";"2,3638";"36,2015";"25,1178";"3";"10";"3";"0";"3";"2";"0";"17";"39";"92";"83";"71";"16";"False";"True"
"11,01";"13360,995200000012";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"1";"0";"40";"92";"83";"72";"17";"False";"True"
"1,48";"13358,631400000013";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"1";"0";"1";"40";"93";"84";"72";"17";"False";"True"
"1,02";"13353,667400000013";"2,3638";"36,2015";"10,9208";"3";"10";"3";"0";"2";"2";"0";"2";"40";"94";"85";"72";"17";"False";"True"
"1,11";"13342,746600000013";"2,3638";"36,2015";"25,1178";"3";"10";"3";"0";"3";"3";"0";"3";"40";"95";"86";"72";"17";"False";"True"
"1";"13317,628800000013";"2,3638";"36,2015";"60,2827";"3";"10";"3";"0";"4";"4";"0";"4";"40";"96";"87";"72";"17";"False";"True"
"1,25";"13257,346100000013";"2,3638";"36,2015";"144,6785";"3";"10";"3";"0";"5";"5";"0";"5";"40";"97";"88";"72";"17";"False";"True"
"2,01";"13112,667600000013";"2,3638";"36,2015";"347,2284";"3";"10";"3";"0";"6";"0";"1";"6";"40";"98";"88";"73";"17";"False";"True"
"1,43";"12765,439200000013";"2,3638";"36,2015";"833,3482";"3";"10";"3";"0";"7";"1";"0";"7";"40";"99";"89";"73";"17";"False";"True"
"2,53";"11932,091000000013";"2,3638";"36,2015";"2,3638";"3";"10";"3";"0";"8";"0";"1";"8";"40";"100";"89";"74";"17";"False";"False"
"1,06";"11932,091000000013";"2,3638";"36,2015";"2,3638";"3";"10";"3";"0";"0";"1";"0";"9";"40";"100";"90";"74";"17";"False";"True"
"1,13";"11929,727200000014";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"2";"0";"10";"40";"101";"91";"74";"17";"False";"True"
"1,23";"11924,763200000014";"2,3638";"36,2015";"10,9208";"3";"10";"3";"0";"2";"3";"0";"11";"40";"102";"92";"74";"17";"False";"True"
"1,97";"11913,842400000014";"2,3638";"36,2015";"25,1178";"3";"10";"3";"0";"3";"4";"0";"12";"40";"103";"93";"74";"17";"False";"True"
"6,43";"11989,195800000014";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"1";"13";"41";"103";"93";"75";"17";"False";"True"
"1,14";"11986,832000000015";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"1";"0";"14";"41";"104";"94";"75";"17";"False";"True"
"2,58";"11981,868000000015";"2,3638";"36,2015";"10,9208";"3";"10";"3";"0";"2";"0";"1";"15";"41";"105";"94";"76";"17";"False";"True"
"3,11";"12014,630400000015";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"2";"16";"42";"105";"94";"77";"17";"False";"True"
"2,16";"12012,266600000015";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"0";"3";"17";"42";"106";"94";"78";"17";"False";"True"
"1,25";"12007,302600000015";"2,3638";"36,2015";"10,9208";"3";"10";"3";"0";"2";"1";"0";"18";"42";"107";"95";"78";"17";"False";"True"
"9,93";"12040,065000000015";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"1";"19";"43";"107";"95";"79";"17";"False";"True"
"2,43";"12037,701200000016";"2,3638";"36,2015";"4,964";"3";"10";"3";"0";"1";"0";"2";"20";"43";"108";"95";"80";"17";"False";"True"
"6,91";"12052,593200000016";"2,3638";"36,2015";"2,3638";"3";"10";"3";"1";"0";"0";"3";"21";"44";"108";"95";"81";"17";"False";"True"
