#TYPE System.Management.Automation.PSCustomObject
"Odds";"wallet";"Bet_base";"Bet_moonBase";"Bet_current";"Payout_base";"Payout_moonBase";"Payout_current";"Counter_now_win";"Counter_now_loss";"Counter_now_red";"Counter_now_green";"Counter_now_noyellow";"Counter_all_win";"Counter_all_loss";"Counter_all_red";"Counter_all_green";"Counter_all_yellow";"moonBetting";"placebet"
"3,57";"8945,4324";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"1";"13";"13";"20";"23";"20";"3";"False";"True"
"2,08";"8939,5506";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"0";"2";"14";"13";"21";"23";"21";"3";"False";"True"
"7,53";"8980,1349";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"3";"15";"14";"21";"23";"22";"3";"False";"True"
"1,18";"8974,2531";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"1";"0";"16";"14";"22";"24";"22";"3";"False";"True"
"1,01";"8960,725";"5,8818";"36,2015";"29,7618";"3";"10";"3";"0";"2";"2";"0";"17";"14";"23";"25";"22";"3";"False";"True"
"1,17";"8930,9632";"5,8818";"36,2015";"62,4998";"3";"10";"3";"0";"3";"3";"0";"18";"14";"24";"26";"22";"3";"False";"True"
"2,33";"8868,4634";"5,8818";"36,2015";"124,9996";"3";"10";"3";"0";"4";"0";"1";"19";"14";"25";"26";"23";"3";"False";"True"
"1,78";"8743,4638";"5,8818";"36,2015";"249,9992";"3";"10";"3";"0";"5";"1";"0";"20";"14";"26";"27";"23";"3";"False";"True"
"1,69";"8493,4646";"5,8818";"36,2015";"499,9984";"3";"10";"3";"0";"6";"2";"0";"21";"14";"27";"28";"23";"3";"False";"True"
"2,58";"7993,4662";"5,8818";"36,2015";"999,9968";"3";"10";"3";"0";"7";"0";"1";"22";"14";"28";"28";"24";"3";"False";"True"
"28,12";"10993,4566";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"2";"0";"15";"28";"28";"25";"4";"False";"True"
"2,81";"10987,5748";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"0";"3";"1";"15";"29";"28";"26";"4";"False";"True"
"1,16";"10974,0467";"5,8818";"36,2015";"29,7618";"3";"10";"3";"0";"2";"1";"0";"2";"15";"30";"29";"26";"4";"False";"True"
"12,11";"11063,3321";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"1";"0";"16";"30";"29";"27";"5";"False";"True"
"6,55";"11080,9775";"5,8818";"36,2015";"5,8818";"3";"10";"3";"2";"0";"0";"2";"1";"17";"30";"29";"28";"5";"False";"False"
"1,91";"11080,9775";"5,8818";"36,2015";"5,8818";"3";"10";"3";"0";"0";"1";"0";"2";"17";"30";"30";"28";"5";"False";"True"
"1,36";"11075,0957";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"2";"0";"3";"17";"31";"31";"28";"5";"False";"True"
"1,12";"11061,5676";"5,8818";"36,2015";"29,7618";"3";"10";"3";"0";"2";"3";"0";"4";"17";"32";"32";"28";"5";"False";"True"
"17,34";"11150,853";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"1";"0";"18";"32";"32";"29";"6";"False";"True"
"2,19";"11144,9712";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"0";"2";"1";"18";"33";"32";"30";"6";"False";"True"
"1,7";"11131,4431";"5,8818";"36,2015";"29,7618";"3";"10";"3";"0";"2";"1";"0";"2";"18";"34";"33";"30";"6";"False";"True"
"2,47";"11101,6813";"5,8818";"36,2015";"62,4998";"3";"10";"3";"0";"3";"0";"1";"3";"18";"35";"33";"31";"6";"False";"True"
"2,96";"11039,1815";"5,8818";"36,2015";"124,9996";"3";"10";"3";"0";"4";"0";"2";"4";"18";"36";"33";"32";"6";"False";"True"
"22,79";"11414,1803";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"3";"0";"19";"36";"33";"33";"7";"False";"True"
"7,98";"11431,8257";"5,8818";"36,2015";"5,8818";"3";"10";"3";"2";"0";"0";"4";"1";"20";"36";"33";"34";"7";"False";"False"
"11,34";"11431,8257";"5,8818";"36,2015";"5,8818";"3";"10";"3";"0";"0";"0";"5";"0";"20";"36";"33";"35";"8";"False";"False"
"1,02";"11431,8257";"5,8818";"36,2015";"5,8818";"3";"10";"3";"0";"0";"1";"0";"1";"20";"36";"34";"35";"8";"False";"True"
"1";"11425,9439";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"2";"0";"2";"20";"37";"35";"35";"8";"False";"True"
"1,09";"11412,4158";"5,8818";"36,2015";"29,7618";"3";"10";"3";"0";"2";"3";"0";"3";"20";"38";"36";"35";"8";"False";"True"
"1,83";"11382,654";"5,8818";"36,2015";"62,4998";"3";"10";"3";"0";"3";"4";"0";"4";"20";"39";"37";"35";"8";"False";"True"
"2,25";"11320,1542";"5,8818";"36,2015";"124,9996";"3";"10";"3";"0";"4";"0";"1";"5";"20";"40";"37";"36";"8";"False";"True"
"17,58";"11695,153";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"2";"0";"21";"40";"37";"37";"9";"False";"True"
"1,28";"11689,2712";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"1";"0";"1";"21";"41";"38";"37";"9";"False";"True"
"43,55";"11729,8555";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"1";"0";"22";"41";"38";"38";"10";"False";"True"
"1,22";"11723,9737";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"1";"0";"1";"22";"42";"39";"38";"10";"False";"True"
"1,42";"11710,4456";"5,8818";"36,2015";"29,7618";"3";"10";"3";"0";"2";"2";"0";"2";"22";"43";"40";"38";"10";"False";"True"
"1,4";"11680,6838";"5,8818";"36,2015";"62,4998";"3";"10";"3";"0";"3";"3";"0";"3";"22";"44";"41";"38";"10";"False";"True"
"1,63";"11618,184";"5,8818";"36,2015";"124,9996";"3";"10";"3";"0";"4";"4";"0";"4";"22";"45";"42";"38";"10";"False";"True"
"2,58";"11493,1844";"5,8818";"36,2015";"249,9992";"3";"10";"3";"0";"5";"0";"1";"5";"22";"46";"42";"39";"10";"False";"True"
"1,32";"11243,1852";"5,8818";"36,2015";"499,9984";"3";"10";"3";"0";"6";"1";"0";"6";"22";"47";"43";"39";"10";"False";"True"
"31,36";"12743,1804";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"1";"0";"23";"47";"43";"40";"11";"False";"True"
"1,8";"12737,2986";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"1";"0";"1";"23";"48";"44";"40";"11";"False";"True"
"1,07";"12723,7705";"5,8818";"36,2015";"29,7618";"3";"10";"3";"0";"2";"2";"0";"2";"23";"49";"45";"40";"11";"False";"True"
"3,02";"12813,0559";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"1";"3";"24";"49";"45";"41";"11";"False";"True"
"2,23";"12807,1741";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"0";"2";"4";"24";"50";"45";"42";"11";"False";"True"
"9,39";"12847,7584";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"3";"5";"25";"50";"45";"43";"11";"False";"True"
"1,54";"12841,8766";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"1";"0";"6";"25";"51";"46";"43";"11";"False";"True"
"1,24";"12828,3485";"5,8818";"36,2015";"29,7618";"3";"10";"3";"0";"2";"2";"0";"7";"25";"52";"47";"43";"11";"False";"True"
"3,13";"12917,6339";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"1";"8";"26";"52";"47";"44";"11";"False";"True"
"4,1";"12935,2793";"5,8818";"36,2015";"5,8818";"3";"10";"3";"2";"0";"0";"2";"9";"27";"52";"47";"45";"11";"False";"False"
"1,12";"12935,2793";"5,8818";"36,2015";"5,8818";"3";"10";"3";"0";"0";"1";"0";"10";"27";"52";"48";"45";"11";"False";"True"
"1,06";"12929,3975";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"2";"0";"11";"27";"53";"49";"45";"11";"False";"True"
"1,56";"12915,8694";"5,8818";"36,2015";"29,7618";"3";"10";"3";"0";"2";"3";"0";"12";"27";"54";"50";"45";"11";"False";"True"
"1,85";"12886,1076";"5,8818";"36,2015";"62,4998";"3";"10";"3";"0";"3";"4";"0";"13";"27";"55";"51";"45";"11";"False";"True"
"1,16";"12823,6078";"5,8818";"36,2015";"124,9996";"3";"10";"3";"0";"4";"5";"0";"14";"27";"56";"52";"45";"11";"False";"True"
"1,92";"12698,6082";"5,8818";"36,2015";"249,9992";"3";"10";"3";"0";"5";"6";"0";"15";"27";"57";"53";"45";"11";"False";"True"
"1,26";"12448,609";"5,8818";"36,2015";"499,9984";"3";"10";"3";"0";"6";"7";"0";"16";"27";"58";"54";"45";"11";"False";"True"
"8,45";"13948,6042";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"1";"17";"28";"58";"54";"46";"11";"False";"True"
"82,88";"13966,2496";"5,8818";"36,2015";"5,8818";"3";"10";"3";"2";"0";"0";"2";"0";"29";"58";"54";"47";"12";"False";"False"
"2,41";"13966,2496";"5,8818";"36,2015";"5,8818";"3";"10";"3";"0";"0";"0";"3";"1";"29";"58";"54";"48";"12";"False";"False"
"3,15";"13966,2496";"5,8818";"36,2015";"5,8818";"3";"10";"3";"0";"0";"0";"4";"2";"29";"58";"54";"49";"12";"False";"False"
"1,87";"13966,2496";"5,8818";"36,2015";"5,8818";"3";"10";"3";"0";"0";"1";"0";"3";"29";"58";"55";"49";"12";"False";"True"
"2,18";"13960,3678";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"0";"1";"4";"29";"59";"55";"50";"12";"False";"True"
"5,05";"14000,9521";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"2";"5";"30";"59";"55";"51";"12";"False";"True"
"1,77";"13995,0703";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"1";"0";"6";"30";"60";"56";"51";"12";"False";"True"
"2,71";"13981,5422";"5,8818";"36,2015";"29,7618";"3";"10";"3";"0";"2";"0";"1";"7";"30";"61";"56";"52";"12";"False";"True"
"1,19";"13951,7804";"5,8818";"36,2015";"62,4998";"3";"10";"3";"0";"3";"1";"0";"8";"30";"62";"57";"52";"12";"False";"True"
"1,45";"13889,2806";"5,8818";"36,2015";"124,9996";"3";"10";"3";"0";"4";"2";"0";"9";"30";"63";"58";"52";"12";"False";"True"
"1,38";"13764,281";"5,8818";"36,2015";"249,9992";"3";"10";"3";"0";"5";"3";"0";"10";"30";"64";"59";"52";"12";"False";"True"
"1,13";"13514,2818";"5,8818";"36,2015";"499,9984";"3";"10";"3";"0";"6";"4";"0";"11";"30";"65";"60";"52";"12";"False";"True"
"9,99";"15014,277";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"1";"12";"31";"65";"60";"53";"12";"False";"True"
"1,08";"15008,3952";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"1";"0";"13";"31";"66";"61";"53";"12";"False";"True"
"1,82";"14994,8671";"5,8818";"36,2015";"29,7618";"3";"10";"3";"0";"2";"2";"0";"14";"31";"67";"62";"53";"12";"False";"True"
"13,34";"15084,1525";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"1";"0";"32";"67";"62";"54";"13";"False";"True"
"1,99";"15078,2707";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"1";"0";"1";"32";"68";"63";"54";"13";"False";"True"
"1,69";"15064,7426";"5,8818";"36,2015";"29,7618";"3";"10";"3";"0";"2";"2";"0";"2";"32";"69";"64";"54";"13";"False";"True"
"16,97";"15154,028";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"1";"0";"33";"69";"64";"55";"14";"False";"True"
"1";"15148,1462";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"1";"0";"1";"33";"70";"65";"55";"14";"False";"True"
"2,36";"15134,6181";"5,8818";"36,2015";"29,7618";"3";"10";"3";"0";"2";"0";"1";"2";"33";"71";"65";"56";"14";"False";"True"
"1,87";"15104,8563";"5,8818";"36,2015";"62,4998";"3";"10";"3";"0";"3";"1";"0";"3";"33";"72";"66";"56";"14";"False";"True"
"1,39";"15042,3565";"5,8818";"36,2015";"124,9996";"3";"10";"3";"0";"4";"2";"0";"4";"33";"73";"67";"56";"14";"False";"True"
"1,07";"14917,3569";"5,8818";"36,2015";"249,9992";"3";"10";"3";"0";"5";"3";"0";"5";"33";"74";"68";"56";"14";"False";"True"
"2,2";"14667,3577";"5,8818";"36,2015";"499,9984";"3";"10";"3";"0";"6";"0";"1";"6";"33";"75";"68";"57";"14";"False";"True"
"1,26";"14167,3593";"5,8818";"36,2015";"999,9968";"3";"10";"3";"0";"7";"1";"0";"7";"33";"76";"69";"57";"14";"False";"True"
"1,19";"13167,3625";"5,8818";"36,2015";"5,8818";"3";"10";"3";"0";"8";"2";"0";"8";"33";"77";"70";"57";"14";"False";"False"
"2,32";"13167,3625";"5,8818";"36,2015";"5,8818";"3";"10";"3";"0";"0";"0";"1";"9";"33";"77";"70";"58";"14";"False";"False"
"4,15";"13167,3625";"5,8818";"36,2015";"5,8818";"3";"10";"3";"0";"0";"0";"2";"10";"33";"77";"70";"59";"14";"False";"False"
"13,18";"13167,3625";"5,8818";"36,2015";"5,8818";"3";"10";"3";"0";"0";"0";"3";"0";"33";"77";"70";"60";"15";"False";"False"
"1,43";"13167,3625";"5,8818";"36,2015";"5,8818";"3";"10";"3";"0";"0";"1";"0";"1";"33";"77";"71";"60";"15";"False";"True"
"1,05";"13161,4807";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"2";"0";"2";"33";"78";"72";"60";"15";"False";"True"
"1,4";"13147,9526";"5,8818";"36,2015";"29,7618";"3";"10";"3";"0";"2";"3";"0";"3";"33";"79";"73";"60";"15";"False";"True"
"3,8";"13237,238";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"1";"4";"34";"79";"73";"61";"15";"False";"True"
"1,03";"13231,3562";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"1";"0";"5";"34";"80";"74";"61";"15";"False";"True"
"3,75";"13271,9405";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"1";"6";"35";"80";"74";"62";"15";"False";"True"
"13,5";"13289,5859";"5,8818";"36,2015";"5,8818";"3";"10";"3";"2";"0";"0";"2";"0";"36";"80";"74";"63";"16";"False";"False"
"7,7";"13289,5859";"5,8818";"36,2015";"5,8818";"3";"10";"3";"0";"0";"0";"3";"1";"36";"80";"74";"64";"16";"False";"False"
"1,93";"13289,5859";"5,8818";"36,2015";"5,8818";"3";"10";"3";"0";"0";"1";"0";"2";"36";"80";"75";"64";"16";"False";"True"
"2,11";"13283,7041";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"0";"1";"3";"36";"81";"75";"65";"16";"False";"True"
"4,05";"13324,2884";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"2";"4";"37";"81";"75";"66";"16";"False";"True"
"1,07";"13318,4066";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"1";"0";"5";"37";"82";"76";"66";"16";"False";"True"
"2,3";"13304,8785";"5,8818";"36,2015";"29,7618";"3";"10";"3";"0";"2";"0";"1";"6";"37";"83";"76";"67";"16";"False";"True"
"1,01";"13275,1167";"5,8818";"36,2015";"62,4998";"3";"10";"3";"0";"3";"1";"0";"7";"37";"84";"77";"67";"16";"False";"True"
"1,14";"13212,6169";"5,8818";"36,2015";"124,9996";"3";"10";"3";"0";"4";"2";"0";"8";"37";"85";"78";"67";"16";"False";"True"
"1,95";"13087,6173";"5,8818";"36,2015";"249,9992";"3";"10";"3";"0";"5";"3";"0";"9";"37";"86";"79";"67";"16";"False";"True"
"1,27";"12837,6181";"5,8818";"36,2015";"499,9984";"3";"10";"3";"0";"6";"4";"0";"10";"37";"87";"80";"67";"16";"False";"True"
"4,96";"14337,6133";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"1";"11";"38";"87";"80";"68";"16";"False";"True"
"2,56";"14331,7315";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"0";"2";"12";"38";"88";"80";"69";"16";"False";"True"
"1,72";"14318,2034";"5,8818";"36,2015";"29,7618";"3";"10";"3";"0";"2";"1";"0";"13";"38";"89";"81";"69";"16";"False";"True"
"6,61";"14407,4888";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"1";"14";"39";"89";"81";"70";"16";"False";"True"
"2,19";"14401,607";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"0";"2";"15";"39";"90";"81";"71";"16";"False";"True"
"1,56";"14388,0789";"5,8818";"36,2015";"29,7618";"3";"10";"3";"0";"2";"1";"0";"16";"39";"91";"82";"71";"16";"False";"True"
"1,59";"14358,3171";"5,8818";"36,2015";"62,4998";"3";"10";"3";"0";"3";"2";"0";"17";"39";"92";"83";"71";"16";"False";"True"
"11,01";"14545,8165";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"1";"0";"40";"92";"83";"72";"17";"False";"True"
"1,48";"14539,9347";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"1";"0";"1";"40";"93";"84";"72";"17";"False";"True"
"1,02";"14526,4066";"5,8818";"36,2015";"29,7618";"3";"10";"3";"0";"2";"2";"0";"2";"40";"94";"85";"72";"17";"False";"True"
"1,11";"14496,6448";"5,8818";"36,2015";"62,4998";"3";"10";"3";"0";"3";"3";"0";"3";"40";"95";"86";"72";"17";"False";"True"
"1";"14434,145";"5,8818";"36,2015";"124,9996";"3";"10";"3";"0";"4";"4";"0";"4";"40";"96";"87";"72";"17";"False";"True"
"1,25";"14309,1454";"5,8818";"36,2015";"249,9992";"3";"10";"3";"0";"5";"5";"0";"5";"40";"97";"88";"72";"17";"False";"True"
"2,01";"14059,1462";"5,8818";"36,2015";"499,9984";"3";"10";"3";"0";"6";"0";"1";"6";"40";"98";"88";"73";"17";"False";"True"
"1,43";"13559,1478";"5,8818";"36,2015";"999,9968";"3";"10";"3";"0";"7";"1";"0";"7";"40";"99";"89";"73";"17";"False";"True"
"2,53";"12559,151";"5,8818";"36,2015";"5,8818";"3";"10";"3";"0";"8";"0";"1";"8";"40";"100";"89";"74";"17";"False";"False"
"1,06";"12559,151";"5,8818";"36,2015";"5,8818";"3";"10";"3";"0";"0";"1";"0";"9";"40";"100";"90";"74";"17";"False";"True"
"1,13";"12553,2692";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"2";"0";"10";"40";"101";"91";"74";"17";"False";"True"
"1,23";"12539,7411";"5,8818";"36,2015";"29,7618";"3";"10";"3";"0";"2";"3";"0";"11";"40";"102";"92";"74";"17";"False";"True"
"1,97";"12509,9793";"5,8818";"36,2015";"62,4998";"3";"10";"3";"0";"3";"4";"0";"12";"40";"103";"93";"74";"17";"False";"True"
"6,43";"12697,4787";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"1";"13";"41";"103";"93";"75";"17";"False";"True"
"1,14";"12691,5969";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"1";"0";"14";"41";"104";"94";"75";"17";"False";"True"
"2,58";"12678,0688";"5,8818";"36,2015";"29,7618";"3";"10";"3";"0";"2";"0";"1";"15";"41";"105";"94";"76";"17";"False";"True"
"3,11";"12767,3542";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"2";"16";"42";"105";"94";"77";"17";"False";"True"
"2,16";"12761,4724";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"0";"3";"17";"42";"106";"94";"78";"17";"False";"True"
"1,25";"12747,9443";"5,8818";"36,2015";"29,7618";"3";"10";"3";"0";"2";"1";"0";"18";"42";"107";"95";"78";"17";"False";"True"
"9,93";"12837,2297";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"1";"19";"43";"107";"95";"79";"17";"False";"True"
"2,43";"12831,3479";"5,8818";"36,2015";"13,5281";"3";"10";"3";"0";"1";"0";"2";"20";"43";"108";"95";"80";"17";"False";"True"
"6,91";"12871,9322";"5,8818";"36,2015";"5,8818";"3";"10";"3";"1";"0";"0";"3";"21";"44";"108";"95";"81";"17";"False";"True"
"11,53";"12889,5776";"5,8818";"36,2015";"5,8818";"3";"10";"3";"2";"0";"0";"4";"0";"45";"108";"95";"82";"18";"False";"False"
"3,78";"12889,5776";"5,8818";"36,2015";"5,8818";"3";"10";"3";"0";"0";"0";"5";"1";"45";"108";"95";"83";"18";"False";"False"
"1,27";"12889,5776";"5,8818";"36,2015";"5,8818";"3";"10";"3";"0";"0";"1";"0";"2";"45";"108";"96";"83";"18";"False";"True"
